new,host,a,soa,status_code,mx,ns,txt,cname,cdn,cdn-name,caa,aaaa,has_internal_ips,internal_ips
[x],ibpilot.nab.com.au,104.102.38.232,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"ibpilot.nab.com.au.edgekey.net, e10876.x.akamaiedge.net",,,,,,
[x],ibpreview.nab.com.au,104.102.38.232,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"ibpilot.nab.com.au.edgekey.net, e10876.x.akamaiedge.net",,,,,,
[x],id.jbwere.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail54.jbwere.com.au, mail55.jbwere.com.au",,,,,,,,,
[x],id1.jbwere.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail54.jbwere.com.au, mail55.jbwere.com.au",,,,,,,,,
[x],idp2.nab.com.au,,,NOERROR,,,,idp2.lbprod.nab.com.au,,,,,,
[x],idp3.nab.com.au,,,NOERROR,,,,idp3.lbprod.nab.com.au,,,,,,
[x],ihc.claiming.com.au,"3.221.32.21, 54.173.9.218, 75.101.167.250","ns-833.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,phs.getpostman.com,,,letsencrypt.org,,,
[x],image.comms.jbwere.com.au,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san210.exacttarget.com.edgekey.net, e98855.dscx.akamaiedge.net",,,,"2a02:26f0:d200::6855:f93b, 2a02:26f0:d200::6855:f919",,
[x],image.communications.ubank.com.au,"104.126.37.154, 104.126.37.131","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san210.exacttarget.com.edgekey.net, e98855.dscx.akamaiedge.net",,,,"2a02:26f0:64::210:b540, 2a02:26f0:64::214:849a",,
[x],image.customerfeedback.nab.com.au,"2.23.209.188, 2.23.209.166","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san210.exacttarget.com.edgekey.net, e98855.dscx.akamaiedge.net",,,,"2a02:26f0:480:22::1726:62cc, 2a02:26f0:480:22::1726:62d6",,
[x],image.e.nabbroker.com.au,"92.122.215.94, 2.20.142.160","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san210.exacttarget.com.edgekey.net, e98855.dscx.akamaiedge.net",,,,"2a02:26f0:64::214:849a, 2a02:26f0:64::210:b540",,
[x],image.email.nabtrade.com.au,104.102.20.97,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san78.exacttarget.com.edgekey.net, e2086.dscx.akamaiedge.net",,,,"2a02:26f0:480:68d::826, 2a02:26f0:480:692::826",,
[x],image.go.hicaps.com.au,"2.21.242.234, 2.21.242.236","n0g.akamai.net, hostmaster.akamai.com",NOERROR,,,,"images.s6.exacttarget.com.edgesuite.net, a1051.g.akamai.net",,,,,,
[x],image.messages.nab.com.au,23.215.19.131,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san44.exacttarget.com.edgekey.net, e3890.dscx.akamaiedge.net",,,,"2a02:26f0:1700:382::f32, 2a02:26f0:1700:393::f32",,
[x],image.portfolioaccess.nab.com.au,23.212.220.26,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san37.exacttarget.com.edgekey.net, e14105.dscx.akamaiedge.net",,,,"2a02:26f0:1700:38f::3719, 2a02:26f0:1700:393::3719",,
[x],image.property.nab.com.au,"2.23.209.166, 2.23.209.188","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"akamai-san210.exacttarget.com.edgekey.net, e98855.dscx.akamaiedge.net",,,,"2a02:26f0:480:22::1726:62d6, 2a02:26f0:480:22::1726:62cc",,
[x],image.propertyservices.nab.com.au,"96.6.42.201, 96.6.42.179","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"tlsprovisioning-san-s6-1.edgekey.net, e29716.dscx.akamaiedge.net",,,,"2600:1408:7400::17de:4f9a, 2600:1408:7400::17de:4fa8",,
[x],innovation.extnp.nab.com.au,23.212.213.138,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"innovation.nabtest.com.au.edgekey.net, e10178.x.akamaiedge.net",,,,,,
[x],innovation.nab.com.au,88.221.187.160,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"innovation.nab.com.au.edgekey.net, e4057.x.akamaiedge.net",,,,,,
[x],insure.nab.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],integration.test.lanternpay.com,"143.204.89.124, 143.204.89.21, 143.204.89.15, 143.204.89.83","ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],internalcareers.nab.com.au,"108.138.17.18, 108.138.17.25, 108.138.17.90, 108.138.17.99","ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-210.awsdns-26.com, ns-808.awsdns-37.net, ns-1148.awsdns-15.org, ns-1611.awsdns-09.co.uk",,"goauymmdcfwo.d0ed939f6b2055b96eddba4369aefc3f.careersite.pageuppeople.com, d38n9lu6fuc2it.cloudfront.net",True,cloudfront,,"2600:9000:2491:8a00:b:69fc:7140:93a1, 2600:9000:2491:a400:b:69fc:7140:93a1, 2600:9000:2491:c600:b:69fc:7140:93a1, 2600:9000:2491:c800:b:69fc:7140:93a1, 2600:9000:2491:d400:b:69fc:7140:93a1, 2600:9000:2491:3200:b:69fc:7140:93a1, 2600:9000:2491:5a00:b:69fc:7140:93a1, 2600:9000:2491:6600:b:69fc:7140:93a1",,
[x],jbwakvsec01.jbwere.co.nz,131.203.183.4,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],jbwere.co.nz,"104.22.72.214, 104.22.73.214, 172.67.15.62","june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,jbwere-co-nz.mail.protection.outlook.com,"june.ns.cloudflare.com, vick.ns.cloudflare.com","MS=ms16684005, google-site-verification=U6dXzmQdTc5SzkaErVDWj_txESZ5eRc6Yg9GjajfRjA, v=spf1 ip4:131.203.183.8 ip4:198.37.157.110 include:spf.protection.outlook.com include:mailing.co.nz ~all, yYc4loXTAevBwYM3pKN1ITRACkferWbyajoCbvoySiZj+xMxDeVcDPFIUtCM1TwaLv8qKAFuMgSj1EPY1n7BEg==",,True,cloudflare,,"2606:4700:10::6816:49d6, 2606:4700:10::ac43:f3e, 2606:4700:10::6816:48d6",,
[x],jbwere.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail15.jbwere.com.au, mail16.jbwere.com.au, mail54.jbwere.com.au, mail55.jbwere.com.au","ns1.national.com.au, ns2.national.com.au",google-site-verification=ZOKh2k37DvfeN57urU-VB-jkWJC6pdfvOdAZTraU0vk,,,,,,,
[x],jbwview.jbwere.co.nz,131.203.183.4,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,jbwakvsec01.jbwere.co.nz,,,,,,
[x],jbwwlvsec01.jbwere.co.nz,203.167.207.37,"june.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],join.nab.com.au,"164.53.235.134, 164.53.221.134","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,meet.lbprod.nab.com.au,,,,,,
[x],learn.nab.com.au,95.101.127.47,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],learn.nabtrade.com.au,202.68.68.19,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,nabcts.mail.protection.outlook.com,"kangaroo.fnz.com.au, emu.fnz.com.au","MS=ms17194119, v=spf1 include:mail1.nab.com.au include:mail2.nabtrade.com.au ~all, facebook-domain-verification=akfnffez53iokma6v8v8dot4unh8fr",nabtrade.com.au,,,,,,
[x],lemonade.nab.com.au,"104.22.4.28, 172.67.36.157, 104.22.5.28","josh.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,"josh.ns.cloudflare.com, sue.ns.cloudflare.com",,,True,cloudflare,,"2606:4700:10::6816:51c, 2606:4700:10::ac43:249d, 2606:4700:10::6816:41c",,
[x],lms.nab.com.au,184.30.222.52,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nabconnect.aws.nab.com.au.edgekey.net, e2592.x.akamaiedge.net",,,,,,
[x],localhost.medfin.com.au,127.0.0.1,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,True,127.0.0.1
[x],localhost.messages.nab.com.au,127.0.0.1,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,True,127.0.0.1
[x],localhost.nab.com.au,127.0.0.1,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,True,127.0.0.1
[x],localhost.ubank.com.au,127.0.0.1,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,True,127.0.0.1
[x],log-24f7f3c7.nab.com.au,20.53.196.14,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,log-24f7f3c7.au.v2.we-stats.com,True,azure,,,,
[x],login.nab.com.au,104.81.99.231,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"x.nab.com.au.edgekey.net, e5663.x.akamaiedge.net",,,,,,
[x],logsocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"18.244.102.65, 18.244.102.70, 18.244.102.102, 18.244.102.56","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],lsrp.nab.com.au,,"gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,lsweb.lbprod.nab.com.au,,,,,,
[x],lsrp2.nab.com.au,"164.53.235.134, 164.53.221.134","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,"gtm01-em-tier1.national.com.au, gtm01-kx-tier1.national.com.au",,lsweb.lbprod.nab.com.au,,,,,,
[x],lsweb.nab.com.au,"164.53.221.134, 164.53.235.134","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,lsweb.lbprod.nab.com.au,,,,,,
[x],lyncdiscover.advantedge.com.au,52.112.193.16,"admin.nsatc.net, dns.level3.net",NOERROR,,,,webdir.online.lync.com,,,,2603:1027:0:48::21,,
[x],lyncdiscover.nab.com.au,52.112.196.45,"admin.nsatc.net, dns.level3.net",NOERROR,,,,webdir.online.lync.com,,,,2603:1027::e,,
[x],lyncdiscover.test.lanternpay.com,,"admin.nsatc.net, dns.level3.net",NOERROR,,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",,webdir.online.lync.com,,,,2603:1027:0:48::21,,
[x],lyncdiscoverinternal.advantedge.com.au,"164.53.221.134, 164.53.235.134","gtm01-kx-tier1.national.com.au, hostmaster.national.com.au",NOERROR,,,,"join.nab.com.au, meet.lbprod.nab.com.au",,,,,,
[x],m.bank.nab.com.au,"3.105.47.21, 52.64.111.67","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"m.bank.nab.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-lii8a-1590168710.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.benefit.nab.com.au,"54.253.241.203, 13.236.228.0","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"m.benefit.nab.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-hnjir-1683411366.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.benefits.nab.com.au,"13.54.75.173, 54.253.5.150","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,benefits-nab-com-au-1526592660.ap-southeast-2.elb.amazonaws.com,,,,,,
[x],m.email.jbwere.com.au,"54.153.149.76, 13.55.70.230","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"m.email.jbwere.com.au.cname.campaign.adobe.com, email-jbwere-com-au-1952286783.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.nab.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],m.transact.nab.com.au,203.22.215.66,"ns-246.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],m.ubank.com.au,,,NOERROR,,,,webr2.lb.ubank.com.au,,,,,,
[x],m.update.nab.com.au,"13.210.96.199, 52.64.213.20","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1456.awsdns-54.org, ns-1910.awsdns-46.co.uk, ns-654.awsdns-17.net, ns-99.awsdns-12.com",,"m.update.nab.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-eqtou-1809756975.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.update.ubank.com.au,"54.79.108.114, 13.237.102.22","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"m.update.ubank.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-xudex-722926134.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.updates.advantedge.com.au,"13.237.82.35, 13.55.179.76","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"m.updates.advantedge.com.au.cname.campaign.adobe.com, t-updates-advantedge-com-au-641713439.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],m.updates.nab.com.au,,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,benefits-nab-com-au-1526592660.ap-southeast-2.elb.amazonaws.com,,,,,,
[x],m.updates.nabbroker.com.au,,,NOERROR,,,,m.updates.nabbroker.com.au.cname.campaign.adobe.com,,,,,,
[x],m.updates.nabtrade.com.au,"3.24.166.166, 13.54.127.107","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1456.awsdns-54.org, ns-1910.awsdns-46.co.uk, ns-654.awsdns-17.net, ns-99.awsdns-12.com",,"m.updates.nabtrade.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-m.adobe-campaign.com, nabltd-mid-prod4-cus.campaign.adobe.com, nabltd-mi-customer-75va0aiza5f1-630117969.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],mail.hicaps.com.au,"203.57.241.225, 203.57.240.225","ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mxemin01.national.com.au, mxkxin01.national.com.au",,,,,,,,,
[x],mail1.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 exists:%{i}.spf.hc232-33.ap.iphmx.com ip4:164.53.221.175 ip4:164.53.221.176 ip4:164.53.235.175 ip4:164.53.235.176 ip4:164.53.221.136 ip4:164.53.235.136 ~all,,,,,,,
[x],mail10.jbwere.com.au,65.202.132.85,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail15.jbwere.com.au,203.20.158.15,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail16.jbwere.com.au,203.20.158.16,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail2.claiming.com.au,,"ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,v=spf1 -all,,,,,,,
[x],mail2.hicaps.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 include:_spf.psm.knowbe4.com ~all,,,,,,,
[x],mail2.medfin.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail2.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 ip4:13.237.54.241/32 ip4:3.105.70.21/32 ip4:3.106.99.10/32 ip4:103.3.196.0/24 ip4:203.32.185.0/24 ip4:203.41.57.145 include:mercury_spf.nab.com.au include:portfolio_spf.nab.com.au ~all,,,,,,,
[x],mail2.nabtrade.com.au,,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,v=spf1 include:rnmk.com ~all,,,,,,,
[x],mail2.ubank.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,v=spf1 include:_spf.server.sy.liveperson.net include:_spf.psm.knowbe4.com ~all,,,,,,,
[x],mail48.jbwere.com.au,203.20.159.148,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail54.jbwere.com.au,203.20.159.134,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail55.jbwere.com.au,203.20.159.136,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mail7809.nabrewards.nab.com.au,129.41.222.96,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail7809.nabrewards.nab.com.au,,v=spf1 ip4:129.41.222.96 -all,,,,,,,
[x],mail7810.nabrewards-order.nab.com.au,129.41.222.97,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,mail7810.nabrewards-order.nab.com.au,,v=spf1 ip4:129.41.222.97 -all,,,,,,,
[x],mail9.jbwere.com.au,195.224.95.59,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],maint.nab.com.au,,,NOERROR,,,,maint.lbprod.nab.com.au,,,,,,
[x],manage.ubank.com.au,23.215.19.170,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.ubank.com.au, www.ubank.com.au.edgekey.net, e3929.x.akamaiedge.net",,,,,,
[x],manage1.ubank.com.au,104.68.67.246,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.ubank.com.au, www.ubank.com.au.edgekey.net, e3929.x.akamaiedge.net",,,,,,
[x],manage2.ubank.com.au,23.45.111.219,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.ubank.com.au, www.ubank.com.au.edgekey.net, e3929.x.akamaiedge.net",,,,,,
[x],managementportal.api.acceptance.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.aces-3620.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.dev.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.integration.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.itops-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.lanternpay.com,,"ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.paramstore.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.plat-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.pmib-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],managementportal.api.sandbox.lanternpay.com,,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],marginlending.nab.com.au,203.19.17.84,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],market.jbwere.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,"mail55.jbwere.com.au, mail54.jbwere.com.au",,,,,,,,,
[x],markets.messages.nab.com.au,13.111.38.169,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],matchmakingcoinbase.claiming.com.au,"13.32.99.78, 13.32.99.76, 13.32.99.31, 13.32.99.114","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],mbeta.ubank.com.au,104.81.127.163,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.ubank.com.au.edgekey.net, e3929.x.akamaiedge.net",,,,,,
[x],mdmenrol.nab.com.au,,,NOERROR,,,,,,,,2602:fcbc:0:3::11,,
[x],medfin.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,nabcts.mail.protection.outlook.com,"ns2.national.com.au, ns1.national.com.au","google-site-verification=xtdQ1zSdCh3P-qiFLEEpLZDBtviKnReiVVCggnIp9NM, v=spf1 include:mail1.nab.com.au include:mail2.medfin.com.au ~all, workplace-domain-verification=16bb5791-7494-4371-9002-ed705cf7f797, MS=788F7186480004D867E7E23363FD6C725E8B6071, MS=ms23944886, MS=ms37332226, dadd6963-0184-4e34-9fce-f3acdefcf264",,,,,,,
[x],merchant.extnp.nab.com.au,69.192.72.77,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"merchant.extnp.nab.com.au.edgekey.net, e13370.x.akamaiedge.net",,,,,,
[x],merchant.nab.com.au,"104.126.37.131, 104.126.37.128","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"merchant.nab.com.au.edgekey.net, e15911.x.akamaiedge.net",,,,,,
[x],message.email.nabtrade.com.au,13.111.214.134,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],messagecentre.nab.com.au,,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,inbound.campaign.adobe.com,"ns-653.awsdns-17.net, ns-1856.awsdns-40.co.uk, ns-261.awsdns-32.com, ns-1527.awsdns-62.org",v=spf1 redirect=__spf.campaign.adobe.com,,,,,,,
[x],messages.nab.com.au,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns3.exacttarget.com, ns1.exacttarget.com, ns2.exacttarget.com","aad87084bce54e48b18015c5dc63a964, spf2.0/pra include:cust-senderid.exacttarget.com -all, v=spf1 include:cust-spf.exacttarget.com -all",,,,,,,
[x],miblinks.nab.com.au,104.81.100.213,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.nab.com.au.edgekey.net, e12493.x.akamaiedge.net",,,,,,
[x],mkt.jbwere.com.au,209.234.226.239,,NOERROR,,,,research.myjbwere.wallst.com,,,,,,
[x],mktcdn.jbwere.com.au,23.222.42.225,"n0g.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"content.markitcdn.com, content.markitcdn.com.edgekey.net, e7680.g.akamaiedge.net",,,,,,
[x],mobile.nab.com.au,2.17.186.98,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],morethanmoney.nab.com.au,184.25.219.79,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],mortgage.advantedge.com.au,88.221.36.139,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"mortgage.advantedge.com.au.edgekey.net, e5094.x.akamaiedge.net",,,,,,
[x],mps.nab.com.au,"54.79.244.62, 52.64.34.178, 13.211.55.197","ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,,mps.nab.com.au.greylabeldelivery.com,,,,,,
[x],mrsproxy02.nab.com.au,164.53.26.164,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mrsproxy03.nab.com.au,164.53.26.165,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mrsproxy04.nab.com.au,164.53.26.166,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mrsproxy05.nab.com.au,164.53.26.167,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mrsproxy06.nab.com.au,164.53.26.168,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],mt.nab.com.au,,,NOERROR,,,,,,,,2602:fcbc:0:3::11,,
[x],mta.assetmanagement.nab.com.au,198.245.87.48,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.businessbank.nab.com.au,198.245.94.93,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.campaigns.advantedge.com.au,136.147.184.194,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.campaigns.nabbroker.com.au,136.147.184.192,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.comms.jbwere.com.au,136.147.184.191,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.communications.ubank.com.au,136.147.138.232,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.customerfeedback.nab.com.au,136.147.138.234,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.e.advantedge.com.au,136.147.184.197,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.e.nabbroker.com.au,136.147.184.196,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.email.nabtrade.com.au,199.122.123.85,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns1.exacttarget.com, ns2.exacttarget.com, ns3.exacttarget.com",,,,,,,,
[x],mta.go.hicaps.com.au,13.111.27.121,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.messages.nab.com.au,198.245.94.91,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.portfolioaccess.nab.com.au,13.111.27.30,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.property.nab.com.au,198.245.93.114,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta.research.nab.com.au,13.111.122.78,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],mta1.ext.nab.com.au,13.237.54.241,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta1.extnp.nab.com.au,13.238.226.163,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta2.extnp.nab.com.au,52.62.6.7,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],mta3.ext.nab.com.au,3.106.99.10,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1380.awsdns-44.org, ns-1849.awsdns-39.co.uk, ns-491.awsdns-61.com, ns-563.awsdns-06.net",,,,,,,,
[x],mta3.extnp.nab.com.au,52.63.215.66,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
