new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,mx,txt,cdn,cdn-name
[x],smtpbg350.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg352.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg362.qq.com,,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg363.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg371.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg372.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg382.qq.com,203.205.176.244,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg383.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg402.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
[x],smtpbg403.qq.com,113.96.223.47,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg404.qq.com,113.96.223.50,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg410.qq.com,113.96.223.72,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg412.qq.com,113.96.223.75,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg413.qq.com,113.96.223.78,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg420.qq.com,183.3.226.244,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg421.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg422.qq.com,,,NOERROR,,,,,"ns-cmn1.qq.com, ns-os1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
[x],smtpbg432.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg433.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-cnc1.qq.com, ns-tel1.qq.com, ns-cmn1.qq.com, ns-os1.qq.com",,,,
[x],smtpbg440.qq.com,183.3.255.59,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg441.qq.com,183.3.255.60,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg442.qq.com,183.3.255.61,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg443.qq.com,183.3.255.64,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg452.qq.com,183.3.255.91,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg453.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg462.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg463.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg470.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg472.qq.com,59.36.132.71,,NOERROR,,,,,,,,,
[x],smtpbg473.qq.com,59.36.132.72,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbg501.qq.com,203.205.250.101,,NOERROR,,,,,,,,,
[x],smtpbg502.qq.com,203.205.250.69,,NOERROR,,,,,,,,,
[x],smtpbg503.qq.com,203.205.250.57,,NOERROR,,,,,,,,,
[x],smtpbg512.qq.com,203.205.250.48,,NOERROR,,,,,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
[x],smtpbg513.qq.com,203.205.250.40,,NOERROR,,,,,,,,,
[x],smtpbg53.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg552.qq.com,183.3.226.181,,NOERROR,,,,,,,,,
[x],smtpbg553.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
[x],smtpbg561.qq.com,,,NOERROR,,,,,"ns-tel1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com",,,,
[x],smtpbg563.qq.com,183.3.255.176,,NOERROR,,,,,,,,,
[x],smtpbg571.qq.com,59.36.129.148,"ns1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
[x],smtpbg572.qq.com,59.36.129.162,,NOERROR,,,,,,,,,
[x],smtpbg573.qq.com,59.36.129.170,,NOERROR,,,,,,,,,
[x],smtpbg582.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg583.qq.com,113.96.223.74,,NOERROR,,,,,,,,,
[x],smtpbg590.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
[x],smtpbg591.qq.com,113.96.223.91,,NOERROR,,,,,,,,,
[x],smtpbg592.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg593.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
[x],smtpbg602.qq.com,,,NOERROR,,,,,,,,,
[x],smtpbg603.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg604.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg62.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg63.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg702.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpbg703.qq.com,203.205.195.89,"ns1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com",,,,
[x],smtpbg704.qq.com,203.205.195.105,,NOERROR,,,,,,,,,
[x],smtpbgau1.qq.com,,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgau2.qq.com,54.206.34.216,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgbr1.qq.com,54.207.19.206,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgbr2.qq.com,54.207.22.56,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgeu1.qq.com,52.59.177.22,,NOERROR,,,,,,,,,
[x],smtpbgeu2.qq.com,18.194.254.142,,NOERROR,,,,,,,,,
[x],smtpbgjp1.qq.com,54.238.142.250,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgjp3.qq.com,54.92.39.34,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgsg1.qq.com,54.254.200.92,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbgsg2.qq.com,54.254.200.128,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbguseast1.qq.com,54.204.34.129,,NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpbguseast3.qq.com,54.243.244.52,"ns1.qq.com, webmaster.qq.com",NOERROR,,,,,,,v=spf1 include:spf.mail.qq.com ~all,,
[x],smtpproxy11.qq.com,,,NOERROR,,,,,,,,,
[x],smtpproxy12.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpproxy13.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com",,,,
[x],smtpproxy2.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],smtpproxy21.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,v=spf1 include:spf.mail.qq.com ~all,,
[x],sns.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],soc.s.des.cloud.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],social.game.qq.com,101.89.39.122,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sonar-test.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sor-no.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sor.html5.qq.com,"129.226.103.169, 43.154.240.245","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2402:4e00:1020:140d:0:9316:4b70:73ba,ins-e9hlhzhp.ias.tencent-cloud.net,,,,,
[x],source.game.qq.com,180.163.210.212,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],source.qq.com,"180.163.210.212, 220.196.132.143","ns1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sp01.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sparta.3g.qq.com,"43.135.106.65, 43.135.106.77","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-10b0oht8.ias.tencent-cloud.net,,,,,
[x],spc7et50h6p30l7gl.ftp.smtp.zm.antivirus.bo.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f112:83:face:b00c:0:25de,,,,,,
[x],speech.qq.com,,,NOERROR,,,,,,,,,
[x],speedera04.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sphdigital.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],spn1-1-gre.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],spn11-2-pdc.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],spn14-2-grc.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],spn4-2-gra.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sportsdata.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],sql-www.qzone.qq.com,203.205.254.103,"qq.com, webmaster.qq.com",NOERROR,,,240e:928:1400:10::49,,,,,,
[x],sqlservermediaconfig-helpdesk.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssh.ppp16.antivirus.bo.webproxy.idc.tencent.com,154.83.15.20,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f11f:83:face:b00c:0:25de,,,,,,
[x],ssh.vpn.antivirus.update.bo.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f12c:183:face:b00c:0:25de,,,,,,
[x],ssh.webmail.ns1.juegos.antivirus.bo.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssh.webserver.testphp.antivirus.bo.webproxy.idc.tencent.com,104.244.46.85,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssl6.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sso-miembros.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sso-watson.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sso.ptlogin2.qq.com,117.62.241.143,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssob2bsystem.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssolab.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],ssss.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],ssuns.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],st11p01ww-stream.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],st14p02ls-gsp21-st14-pod02-r02.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],st14p05ls-gsp32-st14-pod05-r02.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],staging-helpextranet.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],staging-us-east1-aws.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stagingconfluence-api-centadm.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stagingilnlkpodfxaes11.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],staginglabsorigin.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stagingmiembrosstatic.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stagingredirect.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],staginguploads-miembrostunnel-mx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stanleyblackanddecker.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],star.qq.com,203.205.137.78,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"star.qq.com.cloud.tc.qq.com, star.qq.com.sched.p2.tdnsv6.com","ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com",,,,
[x],stars.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,http.qq.com,,,,,
[x],stat.tpns.gz2.tencent.com,106.53.109.30,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2402:4e00:40:40::2:3e2,,,,,,
[x],statistic.qzone.qq.com,220.194.95.149,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],statusbaltlife.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],statusjenkins.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],statuslogsuat.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],statusprodalpha-jirasite.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],statusww01-my-external-domain.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stg-api-v3.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stg.ngos.tencent.com,"129.226.102.81, 43.129.254.79","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-cix2inwu.ias.tencent-cloud.net,,,,,
[x],storage-status-db2-corp.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],store-008-qs.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],stp.l.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],student.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],suite.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],survival.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],sv.qzone.qq.com,"101.33.11.104, 101.33.11.92, 101.33.11.89","ns-cdn1.qq.com, webmaster.qq.com",NOERROR,,,,overseavideo.tcdn.qq.com,,,,,
[x],svc.map.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],svqzsu682jwt5tc.smtp.ns1.smtp.antivirus.gq.webproxy.idc.tencent.com,75.126.33.156,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,2a03:2880:f117:83:face:b00c:0:25de,,,,,,
[x],sw.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],sxsg1bcee03.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],syd-bz-asavpn2.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],syd05-prd-kfk-02a.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],syd05-prd-ngwesx-02.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],syd05-prd-pimcc-01b.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sye.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],system-cp-sslpaymentsstorage.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],systembackup-dev-new-static.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],systemdatastatus-stagingdefaultproduction.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],sz-o-api.co2.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],sz2.tencent.com,"203.205.221.49, 203.205.221.76, 203.205.221.19, 203.205.221.11, 203.205.221.23, 203.205.221.22",,NOERROR,,,,,,,,,
[x],sz3.tencent.com,"157.148.55.217, 157.148.55.168, 157.148.55.205, 157.148.55.161, 157.148.55.160, 157.148.55.199, 157.148.55.142, 157.148.55.153, 157.148.55.143, 157.148.55.250, 157.148.55.224, 157.148.55.242, 157.148.55.203, 157.148.55.218, 157.148.55.155, 157.148.55.229",,NOERROR,,,,,"ns-cnc1.qq.com, ns-tel1.qq.com, ns-cmn1.qq.com, ns-os1.qq.com",,,,
[x],sz4.tencent.com,"120.232.131.173, 120.233.18.33, 120.232.131.250, 120.233.19.21, 120.233.19.16, 120.232.131.156, 120.233.20.217, 120.233.19.29, 120.232.131.229, 120.233.19.114, 120.233.20.201, 120.233.20.79, 120.233.20.74, 120.233.17.206, 120.232.130.54, 120.233.20.243",,NOERROR,,,,,,,,,
[x],sz5.tencent.com,"36.155.207.242, 36.155.207.229, 36.155.248.53, 36.155.213.99, 36.155.204.246, 36.155.206.162, 36.155.204.145, 36.155.206.150, 36.155.204.184, 36.155.206.210, 36.155.186.118, 36.155.207.241, 36.155.210.198, 36.155.213.15, 36.155.207.233",,NOERROR,,,,,,,,,
[x],sz8.tencent.com,"49.7.73.231, 49.7.73.194, 49.7.73.202, 49.7.73.229, 49.7.249.125, 49.7.253.197, 49.7.73.155, 49.7.73.204, 49.7.253.254, 49.7.249.108, 49.7.73.184, 49.7.73.208, 49.7.249.98, 49.7.253.221, 49.7.249.101, 49.7.253.217",,NOERROR,,,,,,,,,
[x],szjr-ccs-webconsole.cloud.tencent.com,42.193.202.58,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],szx-ccs-webconsole.cloud.tencent.com,109.244.190.41,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],t-3iubcp.ssh.smtp.kansascity.antivirus.bo.webproxy.idc.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],t.video.qq.com,"106.55.127.22, 106.55.128.120","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-a9z4cl21.ias.tencent-cloud.net,,,,,
[x],t3.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],t4.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tableau-slave.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tae.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tai.map.qq.com,43.154.240.9,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-rtqplmyn.ias.tencent-cloud.net,,,,,
[x],tank.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],task.qzone.qq.com,101.227.130.59,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tax.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],tax.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],tb.qq.com,58.250.135.154,"ns1.sogou.com, dnsadmin.sogou-inc.com",NOERROR,,,,toolbar.soso.com,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
[x],tba.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],tbosdapp.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tcpconn4.tencent.com,"120.241.130.179, 120.233.18.211, 120.232.23.208",,NOERROR,,,,,,,,,
[x],tcpconn6.tencent.com,"203.205.221.107, 203.205.221.48","ns1.qq.com, webmaster.tencent.com",NOERROR,,,,,,,,,
[x],tcpmconn1.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],tcptm2.tencent.com,"183.47.103.57, 183.47.103.113, 183.47.110.146, 183.47.107.215, 183.47.103.159, 183.47.109.189","ns1.qq.com, webmaster.tencent.com",NOERROR,,,,,"ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com",,,,
[x],tdac2.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
[x],tdesign.tencent.com,,"ns1.ovscdns.com, webmaster.ovscdns.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"tdesign.tencent.com.cdn.dnsv1.com.cn, m7vmmqhk.ovslegodl.sched.ovscdns.com",,,,,
[x],team-codccteluprec07-p2.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],team-devaltproduction.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],team-ihs-fusd-ca.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],team-preferencesedgeray-fna-msgr-shv-01-fdac55.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],team-tsmark.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],teammeta.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],teammx-aws-help-helporigin.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tel2.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],temp-vps1tunnel-mx.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],temparchive.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tempeucontrollerclients.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tempsystem.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tempv3v3.114.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],tempv4corporatecsimgshare.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],test-saasflow3.cloud.tencent.com,9.164.51.95,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],test-ssl.gongyi.qq.com,"43.155.124.123, 43.155.124.156","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-yk4bf5z9.ias.tencent-cloud.net,,,,,
[x],test-tournament.114.qq.com,203.205.239.246,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
[x],test-training.cloud.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],test.antivirus.testlab.dns1.webproxy.idc.tencent.com,,,NOERROR,,,2a03:2880:f11c:8083:face:b00c:0:25de,,,,,,
[x],test.api-yunxiaowei.cloud.tencent.com,9.218.53.142,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-zgpv53cb.ias.tencent-cloud.net,,,,,
[x],test.dreamreader.qq.com,61.241.49.89,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,proxy.dreamreader.qq.com,,,,,
[x],test.ftp.www.ftp.vantive.antivirus.bo.webproxy.idc.tencent.com,,,NOERROR,,,,,,,,,
[x],test.ioa.team.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
[x],test.o2.qq.com,14.22.3.66,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-t5q40qdv.ias.tencent-cloud.net,,,,,
