new,host,a,soa,has_internal_ips,internal_ips,status_code,ns,cdn,cdn-name,cname,mx,txt,caa,aaaa
[x],blogkorea.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bloglobby.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],blti.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bluebirdtest.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],boa.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bofa.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bootcamp.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],border-collie-uat-mdn-1.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bos-19.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],botframeworkuat.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bountykilla.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],boxdy02.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],boyarka.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bpc.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bragg-55-183-0-58.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bragg-55-185-115-22.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bragg-55-186-142-29.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bravo.api-2freedom.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],bravo.api.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],bravo.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],bravo.static.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],breeze25654620.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],broker-lon05.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bronx-ny.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],brookhc1.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],browntina05.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bsmss-wc-6p.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bss-acceptance.internal.mobilevikings.be,,"ns-351.awsdns-43.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bss-preprod.internal.mobilevikings.be,,"ns-351.awsdns-43.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bss-preprod.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],bss.internal.mobilevikings.be,,"ns-351.awsdns-43.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bt-trends.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-jenkins-cms-s-10newelasticbeanstalk-nov-accountswebproxy.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-manager-storagemx.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-oceaniavpn.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-panel-preprod.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-s3auth.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucket-s3jenkinsupgradevpn.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucketapp-access-origin.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucketcms-private-register-clients.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucketjenkins-customers-production.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucketstagingmy-master-backups-www-test.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],bucketv1.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],budflyer.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],budskap.acc-nocdn.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],budskap.dev-nocdn.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],budskap.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],budskap.internal.mobilevikings.be,,"ns-351.awsdns-43.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],budskap.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],budskap.prd-nocdn.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],budskap.prd.mobilevikings.be,,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,a60aaae348ce04079bb4796e18316147-3c824cd2626c3bb5.elb.eu-west-1.amazonaws.com,,,,
[x],buenosdeseosparatiyparami.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],business-support.mobilevikings.be,,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudflare,mobilevikingsbusiness.zendesk.com,,,,
[x],bydgoszcz-sm.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c-3-47-1211.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c059.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c075.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c0y8.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c3.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c360-api-hotfix.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],c38.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cabangmodifikasi.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-3446859g9.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-access-apigateway.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-account-0.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-dbdev-docker.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-ns-backups-www-test.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cache-sslvpnrouter-jiratunnel-mx.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cacheapi-altappdeploy63wc39887561kxglpj3c-heytsmrygy3dmnc.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachebeta-filesstatscorporate.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachedata-v2.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachedefault-rings.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cacheipalt.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachesales.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachesystemcontroller.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cacheuseralpha-gcp-app.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cachevideo.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],caff.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cal-stationetradingcentral-status.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],calli.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],calversitycontentradingcess.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],camachocryptopic.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],campaigner.acc.mobilevikings.be,,"ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],campaigner.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],campaigner.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],campaigner.prd.mobilevikings.be,,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,a60aaae348ce04079bb4796e18316147-3c824cd2626c3bb5.elb.eu-west-1.amazonaws.com,,,,
[x],campbell-143-79-248-88.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],camseykubernetes.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cancelmaster.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cap209.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capability-map-service.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capability-map.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],caparker.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capito.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-101-12.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-115-30.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-15-99.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-17-47.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-35-9.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-51-95.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-57-92.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-76-49.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],capmed-47-81-69.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],captive-portal.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],carbsanity.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],care-api.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],care-api.internal.mobilevikings.be,,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,a60aaae348ce04079bb4796e18316147-3c824cd2626c3bb5.elb.eu-west-1.amazonaws.com,,,,
[x],careers-nacg.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],carjebvf.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],caroline-forgetmenot.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],carson-6-46-118-76.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],casslvratc.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cavaliermerumo.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cc-6-1723-37.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cc-api-pfs.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cc-api-teamprojects-dev-ue1.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cc0-6-3616-1009.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],ccc-3-2218-401.mobilevikings.be,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],cces-01q.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],ccp-quotes.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],ccq.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],ccsmgr-ch2-a12p-b.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cdn-gateway.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cdn-store-029.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],cdnlogsauth-mirror-my-oceania.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],cdtlswddcluster01.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],cell1.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cellbounceiotgw.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],celpebras.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],centrify.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],centrodeapoyoanimal.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cfilt.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cfinalstage.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],cfswt.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cgportal2-stage.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chaminade-hs.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chapi7.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],charlie.api-2freedom.mobilevikings.be,"52.222.236.46, 52.222.236.63, 52.222.236.12, 52.222.236.25","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],charlie.mobilevikings.be,"52.222.236.46, 52.222.236.12, 52.222.236.63, 52.222.236.25","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],charlie.static.mobilevikings.be,"13.227.219.96, 13.227.219.15, 13.227.219.22, 13.227.219.44","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,,,
[x],charliecnr.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chat-9-7.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chat-bzp-mmap-xe02.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chat2-3-3.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],cheboksary.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],checquers.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chef-153600g0.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chef-2022bucket-0.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chef-admin-cache0-bigtap-be.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chef-beta-connect.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chef-development.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chef-legacygatewaypartners.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chef-v1-debugbackup.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chefawsexamplesbackup-meet-git.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chefhkg-gw.acc.mobilevikings.be,"10.54.240.132, 10.54.240.120","ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",True,"10.54.240.132, 10.54.240.120",NOERROR,,,,,,,,
[x],cheflive.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chefredirecterror-alpha-internal.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chefsystem-ipv6-corp.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],cheftemp.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],cheftempacceptatie-stagingrow.dev.mobilevikings.be,,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],chefvpnapiapp.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
[x],chefylboost.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,"ns-1324.awsdns-37.org, ns-1936.awsdns-50.co.uk, ns-566.awsdns-06.net, ns-91.awsdns-11.com",,,,,,,
[x],chevrolet-cruze.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chiva.dev.mobilevikings.be,"10.55.240.126, 10.55.240.141","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.126, 10.55.240.141",NOERROR,,,,,,,,
[x],chn.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",True,"10.55.240.141, 10.55.240.126",NOERROR,,,,,,,,
