new,host,a,soa,ns,status_code,mx,cname,aaaa,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa
,portal.cz.o2.com,160.218.11.21,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,portal.o2.com,158.230.101.35,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,portal.o2online.de,"141.101.90.96, 141.101.90.97, 141.101.90.99, 141.101.90.98","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,,portal.o2online.de.cdn.cloudflare.net,,True,cloudflare,,,,
,portal.oat-fnc.o2service.de,54.144.128.85,,,NOERROR,,,,,,,,,
,portal.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,pos.ayyildiz.de,194.245.169.28,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,post.o2business.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,praemienwelt.o2.de,5.22.150.164,"ns1.o2online.de, domain-de.o2.com",,NOERROR,mail1.hydranodes.de,,,,,,,,
,praemienwelt.o2online.de,34.76.94.20,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,shop.praemienkontor.de,,True,google,,,,
,premiumpartner.fonic.de,82.196.187.199,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,preprod.it.portal.telefonica.de,195.71.84.130,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,preprod.portal.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,prev-library.telefonica.de,82.113.101.130,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,,prev-library.telefonica.de.cdn.cloudflare.net,,,,,,,
,prev-static.o2.de,82.113.101.141,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,prev.o2online.de,,,,,,,
,prev.dsl.o2online.de,10.193.18.10,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,True,10.193.18.10,
,prev.freischalten.o2.de,82.113.101.141,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,prev.o2online.de,,,,,,,
,prev.o2business.de,82.113.101.154,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,prev.o2online.de,82.113.101.141,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,prev.webviews.o2online.de,"108.156.60.20, 108.156.60.44, 108.156.60.105, 108.156.60.26","ns-1663.awsdns-15.co.uk, awsdns-hostmaster.amazon.com","ns-459.awsdns-57.com, ns-800.awsdns-36.net, ns-1467.awsdns-55.org, ns-1663.awsdns-15.co.uk",NOERROR,,,,True,cloudfront,,,,
,preview-sst.o2online.de,213.155.64.57,"dns0.noris.net, hostmaster.noris.net",,NOERROR,,apps.tef-svc-prod-arsmedium4.noris.de,2001:780:217:a::57,,,,,,
,preview.blau.de,82.113.108.65,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,studio-cm10.o2online.de,,,,,,,
,preview.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,studio-cm10.o2online.de,,,,,,,
,priv.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,proactive.base.de,46.163.122.166,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,proactive2.base.de,46.163.122.166,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,prod-prepaid-ident.telefonica.de,194.245.167.65,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,prod.agent-cockpit.de.o2.com,"18.157.96.39, 35.156.123.237, 3.66.71.238","ns-1628.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
,prod.it.portal.telefonica.de,195.71.67.194,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,prod.lab.o2online.de,,"ns-115.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-115.awsdns-14.com, ns-862.awsdns-43.net, ns-1490.awsdns-58.org, ns-1914.awsdns-47.co.uk",NOERROR,,,,,,,,,
,prod.portal.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,promo.o2online.de,84.17.170.225,"kay.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,mm-promo-castor.mondiamedia.com,,,,,,,
,promoplanner.o2business.de,217.111.103.60,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,promort1.o2.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,promprod.o2.de,82.113.101.166,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,protect.o2online.de,"165.160.15.20, 165.160.13.20","dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,msg-o2de-ams.junospulsemss.net,,,,,,,
,proxy.moe.alditalk-kundenbetreuung.de,,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,prsms.cz.o2.com,160.218.160.179,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,prtg.security-serviceportal.o2business.de,195.71.224.58,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ptt-status.o2online.de,"52.29.126.99, 52.58.83.245, 18.197.56.251","ns-1731.awsdns-24.co.uk, awsdns-hostmaster.amazon.com","ns-1004.awsdns-61.net, ns-1523.awsdns-62.org, ns-1731.awsdns-24.co.uk, ns-267.awsdns-33.com",NOERROR,,,,,,,,,
,public.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,puma-jam.netzclub.net,,,,NOERROR,,cname.fitml.com,,,,,,,
,pushtest.o2.com,158.230.101.34,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,pvn.whatsappsim.de,54.37.203.90,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,v=spf1 include:mailgun.org ~all,,,
,qa-adf.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa-ldl.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa-slk.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa-ttk.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa2-fnc.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa2-msd.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,qa2-ttk.staging.o2service.de,212.23.125.140,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,r.cz.o2.com,160.218.160.113,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,2001:41d8:1:8f20::30,,,,,,
,rag-dev.o2.com,,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,rag-partner.o2.com,158.230.100.36,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,ras.cz.o2.com,194.228.96.226,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,rasa-x-blau.pre.aurasa.telefonica.de,51.124.64.16,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,rasa-x-o2.pre.aurasa.telefonica.de,51.124.64.16,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,rasa-x.int.aurasa.telefonica.de,20.54.37.102,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,rasa-x.pre.aurasa.telefonica.de,51.124.64.16,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,rator-dev.netzclub.net,"62.216.162.10, 185.159.110.7","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,rator.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,rcse-dns-1.ncc.de.o2.com,82.113.124.86,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",,NOERROR,,,,,,,,,
,rcse-dns-2.ncc.de.o2.com,82.113.124.87,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",,NOERROR,,,,,,,,,
,readmail01.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net",,,,,,,,
,readmail22.netzclub.net,87.79.3.108,,,NOERROR,,,,,,,,,
,readmail30.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,readmail40.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net",,,,,,,,
,readmail51.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt2.aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net, aspmx3.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com",,,,,,,,
,readmail72.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com, aspmx.l.google.com, mailer40.netzclub.net",,,,,,,,
,rechnung.dsl.o2online.de,82.113.108.135,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,redmine.m2m.o2.de,89.163.234.212,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ref-mein.ayyildiz.de,194.245.166.67,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ref-mein.nettokom.de,194.245.166.68,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,,
,ref-mein.nova-mobil.de,194.245.166.78,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ref-meine-daten.blau.de,194.245.166.75,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,ref-meine-daten.o2online.de,194.245.166.74,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ref-meine-daten.telefonica.de,194.245.166.77,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,ref-static.o2.de,82.113.108.1,"ns1.o2online.de, domain-de.o2.com","ns3.o2online.de, ns2.o2online.de, ns1.o2online.de",NOERROR,,ref.o2online.de,,,,,,,
,ref-static2.o2.de,82.113.108.1,"ns1.o2online.de, domain-de.o2.com","ns1.o2online.de, ns2.o2online.de, ns3.o2online.de",NOERROR,,ref.o2online.de,,,,,,,
,ref.alditalk-kundenbetreuung.de,194.245.166.66,,,NOERROR,,,,,,,,,
,ref.blau.de,82.113.108.1,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,ref.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"mailer40.netzclub.net, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com",,,,,,,,
,ref.o2business.de,82.113.108.1,"ns1.o2online.de, domain-de.o2.com","ns1.o2online.de, ns3.o2online.de, ns2.o2online.de",NOERROR,,ref.o2online.de,,,,,,,
,ref.www.o2.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,repo2.comcast.com,69.252.255.178,"dns101.comcast.net, domregtech.comcastonline.com",,NOERROR,,,,,,,,,
,reporting.o2business.de,217.111.103.28,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,rescue.de.o2.com,82.113.113.176,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,rtl.base.de,80.237.182.182,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,rtmed2.cz.o2.com,160.218.160.88,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,rtmed2.eurotel.cz,,,,,,,
,rum.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,s1valor.net.de.o2.com,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sacramento.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, mailer40.netzclub.net, aspmx2.googlemail.com, aspmx3.googlemail.com",,,,,,,,
,salesguide.cz.o2.com,160.218.161.165,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,sanfrancisco2.dev.mobilevikings.be,"10.55.240.141, 10.55.240.126","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,True,"10.55.240.141, 10.55.240.126",
,saturn.o2service.de,212.23.125.165,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,schranka.cz.o2.com,160.218.160.206,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,schranka.sk.o2.com,160.218.160.206,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,scs.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,sdc.de.o2.com,193.254.186.75,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sdf-e2e-out.o2.de,82.113.101.42,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sdf-e2e1.o2.de,82.113.101.152,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sdf-e2e2.o2.de,82.113.101.153,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sdf-prod-out.o2.de,82.113.101.1,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sdr.dev.dap.next.telefonica.de,"18.195.26.172, 3.123.109.84","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/sdr-static-data-receiver",,,
,sdr.staging.dap.next.telefonica.de,"3.121.135.34, 3.122.197.72","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,seal-web.o2.com,,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,,,,
,search.base.de,185.19.172.26,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,secs.dev.dap.next.telefonica.de,"18.195.26.172, 3.123.109.84","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/secret-service",,,
,secure-forms-agent-b2b.aurasa.telefonica.de,51.104.189.159,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-prod.aurasa.telefonica.de,,True,azure,,,,
,secure-forms-customer-b2b.aurasa.telefonica.de,51.104.189.159,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-prod.aurasa.telefonica.de,,True,azure,,,,
,secure-forms-customer.aurasa.telefonica.de,51.104.189.159,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-prod.aurasa.telefonica.de,,True,azure,,,,
,secure.de.o2.com,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,secure.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,secureauth.telefonica.de,82.113.113.177,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,sslgw2.telefonica.de,,,,,,,
,security-serviceportal.o2business.de,195.71.224.57,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sen1.de.o2.com,82.113.112.200,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sen1access.de.o2.com,82.113.112.200,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sen1accesspreprod.de.o2.com,82.113.112.202,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,senioren.telefonica.de,213.95.181.12,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,2001:780:138:547::d55f:b50c,,,,,,
,sentry.fonic.de,185.113.125.155,"ns2.fra.cloud.inovex.io, hostmaster.inovex.de",,NOERROR,,sentry.fra.ics.fonic.inovex.io,,,,,,,
,sentry.prod.lab.o2online.de,"52.58.83.245, 52.29.126.99, 18.197.56.251","ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com","ns-1141.awsdns-14.org, ns-1612.awsdns-09.co.uk, ns-213.awsdns-26.com, ns-813.awsdns-37.net",NOERROR,,,,,,,,,
,service-stage.netzclub.net,"62.216.162.10, 185.159.110.7","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,service.de.o2.com,82.113.113.129,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,service.netzclub.net,"62.216.162.10, 185.159.110.7","ns1.p09.dynect.net, hostmaster.sevenval.net",,NOERROR,,stricttls.eu.wao.zone,,,,,,,
,servicemanager.o2business.de,82.113.101.151,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,servicemanagerpremium.o2business.de,185.158.96.51,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,services.blau.de,193.239.185.62,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,inbound.permission-one.de,,,,,v=spf1 mx include:nl-sent.de -all,,,
,servus.de.o2.com,10.193.10.75,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,True,10.193.10.75,
,setmail.o2online.de,91.136.8.157,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,setting-tb.telefonica.de,82.113.101.246,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,setting.telefonica.de,82.113.101.173,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,sf-int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,,,,,,
,sf-pre.aurasa.telefonica.de,20.93.72.51,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,,,,,,
,sf-prod.aurasa.telefonica.de,51.104.189.159,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,sg.de.o2.com,,"ns1.o2online.de, domain-de.o2.com","ns3.o2online.de, ns1.o2online.de, ns2.o2online.de",NOERROR,sgbdns03.sg.de.o2.com,,,,,v=spf1 mx ptr a:mucsgrelay01.sg.de.o2.com ip4:82.113.116.0/24 ip4:82.113.101.0/24  ip4:82.113.102.0/24  ip4:82.113.108.0/24 ~all,,,
,sgbdns03.sg.de.o2.com,82.113.101.23,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgbdns04.sg.de.o2.com,82.113.101.24,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore-ctx200-active.sg.de.o2.com,82.113.101.123,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore-ctx295-active.sg.de.o2.com,82.113.102.91,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore01-svi290.sg.de.o2.com,82.113.101.77,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore01-svi300.sg.de.o2.com,82.113.101.125,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore01-svi395.sg.de.o2.com,82.113.102.93,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore02-svi290.sg.de.o2.com,82.113.101.76,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgncore02-svi395.sg.de.o2.com,82.113.102.92,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgnedge02-outside.sg.de.o2.com,82.113.103.46,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgnipsec02.sg.de.o2.com,82.113.102.82,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgnipsec03.sg.de.o2.com,82.113.102.83,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sgnipsec04-outside.sg.de.o2.com,82.113.101.74,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,share.o2.com,158.230.101.55,"n1.02.net, hostmaster.02.net",,NOERROR,,dmsth-wap2016-live-vip.uk.pri.o2.com,,,,,,,
,sharehelp.o2.com,158.230.101.55,"n1.02.net, hostmaster.02.net",,NOERROR,,dmsth-wap2016-live-vip.uk.pri.o2.com,,,,,,,
,shop-fanseite.telefonica.de,178.77.125.59,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,shop.o2business.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,shop.telefonica.de,82.113.112.218,"ns.mediaways.net, hostmaster.telefonica.de","ns-3.mediaways.net, ns.mediaways.net, ns-2.mediaways.net",NOERROR,,,,,,,,,
,sicherheit.dsl.o2online.de,85.183.254.34,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sicherheit.o2online.de,139.2.165.16,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sim-aktivieren.blau.de,194.245.170.26,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,sim-karte-aktivierung.ortelmobile.de,194.245.170.19,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,sim-karte-aktivierungantivirus-2018.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,sim-karte-aktivierungebscovideos.blauworld.de,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,sim-karte-aktivierungpanda-free-antivirus.en.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,sip.o2online.de,62.53.234.84,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sip.simfinity.de,,"admin.nsatc.net, dns.level3.net",,NOERROR,,sipdir.online.lync.com,,,,,,,
,sk.o2.com,160.218.168.20,"dns.iol.cz, hostmaster.iol.cz","dns.iol.cz, ns2.tel.cz",NOERROR,,,,,,v=spf1 include:eportalspf.smtp.com ?all,,,
,slm.sg.de.o2.com,82.113.108.110,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,smartnetwork.o2business.de,,"ns-1815.awsdns-34.co.uk, awsdns-hostmaster.amazon.com","ns-650.awsdns-17.net, ns-1815.awsdns-34.co.uk, ns-1182.awsdns-19.org, ns-28.awsdns-03.com",NOERROR,,,,,,,,,
,smetrics.whatsappsim.de,"63.140.62.164, 63.140.62.135, 63.140.62.160","ns201.adobe.net, hostmaster.adobe.com",,NOERROR,,bd4r9zmnvq.data.adobedc.net,,,,,,,
,sms.base.de,46.30.25.35,"ns1.o2online.de, domain-de.o2.com",,NOERROR,post.portrix.net,,,,,,,,
,sms.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,www.o2online.de,,,,,,,
,smscb.cz.o2.com,160.218.160.67,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,smscbb.cz.o2.com,90.182.42.60,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,smscbi.cz.o2.com,160.218.161.42,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,smschat.o2online.de,76.223.35.103,,"ns2.dne.com, ns1.dne.com",NOERROR,mail.h-email.net,o2web.de.freever.com,,,,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,,,
,smsconnector.cz.o2.com,160.218.160.234,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,smtp.o2online.de,91.136.8.190,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,mail.o2online.de,,,,,,,
,smtps21.cz.o2.com,160.218.161.72,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,snort.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, alt2.aspmx.l.google.com, mailer40.netzclub.net, aspmx.l.google.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com",,,,,,,,
,socialcom.telefonica.de,85.214.226.97,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,socialmedia.o2business.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,socialreader.telefonica.de,37.131.232.60,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,soda.de.o2.com,82.113.113.145,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,sorrywww.vertriebspartner.de.o2.com,82.113.101.155,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,spain-e2e1.telefonica.de,10.127.156.92,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,True,10.127.156.92,
,spain-e2e2.telefonica.de,10.127.158.140,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,True,10.127.158.140,
,spain.telefonica.de,82.113.112.70,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,specials.blau.de,213.95.36.168,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,specials.o2business.de,213.95.36.162,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,specials.o2online.de,213.95.36.165,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,specials.ref.o2business.de,213.95.36.162,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,speedcamp.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,speedchecker.dsl.o2online.de,"3.124.213.206, 3.124.127.67","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,speedchecker-lb-1485439337.eu-central-1.elb.amazonaws.com,,,,,,,
,speedy.ncc.de.o2.com,82.113.124.28,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",,NOERROR,,,,,,,,,
