new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,caa,cdn,cdn-name,mx,txt
[x],privateprivateerror.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prodinternal-status-new-apps.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],qe3-ms-ext-workbench.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r09.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],raleigh.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],reg.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],revevolgroup.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rinkeby-infura.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rn-sapsnc-ext-stg.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rodjobs.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rpivision.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rsw13-1-flk.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rsw66.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rsw80-2-prd.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],s3blog-backupsproxy-vpn.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sapep-prd-ext.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],seoul.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
[x],sky14scr.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sql.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],stage-hk.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],statusuatbackup-accept-domain.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],su.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],systemaccessdownloadspostgresmx.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],systemalphalabs.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tadahiko.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tallysolutions.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tempadminengineeringtemp-examplestunnel-mx.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],test51.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor208-pdb.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor232-213-pda.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor34-22-pda.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor389-451-pdb.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor71-87-pdd.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
[x],tv-putlocker-watch-hd.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],unp.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],update-b2b-oceania-exchangedns.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgrade-nodeapiproduction.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgradechef-v3-devenvexchangedns.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgradecrmorigin.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],upgradeeurepository-postgresmx.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
[x],upload-authcustomers-vpn-originmeet-git.bin-i.sbb.ch,"10.241.21.18, 10.241.20.163, 10.241.20.245","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.21.18, 10.241.20.163, 10.241.20.245","2a00:4bc0:2104:3:d5ad:11c9:3ac3:98f4, 2a00:4bc0:2104:4:3af7:8f23:eade:8891, 2a00:4bc0:2104:5:332c:3c1f:6941:8abe",,,,,,,
[x],uploadsystem.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],user-assetscustomers-mobile.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],usermanage-jiratunnel-mx.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],userns-intra-backups-www-test.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
[x],usersalpha.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],userssystem.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],usw3-1-apx.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],utica.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uts04zcpaebs3.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],uversecentral3a.app.sbb.ch,"3.124.89.17, 3.65.155.240, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v3int-users.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],v4teamauth.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webartifactory-edge07.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webmail3a.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],webww0.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],werethropelaporte.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],wikiv3.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],windows-live-movie-maker.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xdmarg.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,000error.sbb.ch,193.203.120.188,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,shared-env.sbb.ch,,,,,,
,186e-d5751.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com","pki.goog, sectigo.com",True,google,,
,1ed5-c209.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,4765-ec38.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns4.eurodns.com, ns3.eurodns.com","pki.goog, sectigo.com",True,google,,
,a.sbb.ch,"40.68.126.219, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,log.sbb.ch,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,True,azure,,
,accessi.sbb.ch,193.203.120.102,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,accesst.sbb.ch,193.203.120.60,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,account-int.swisspass.ch,193.203.121.116,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,account-test.swisspass.ch,193.203.121.48,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,adonis.sbb.ch,178.22.70.230,"ns-988.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"sbb-pp103476.boc-cloud.com, services01.boc-cloud.com",,,,,,
,alea-test.sbb.ch,193.203.121.52,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,analytics.sbb.ch,213.221.233.82,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,angular.app.sbb.ch,"3.123.94.26, 18.194.68.34, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,anmeldung-zukunftstag-2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,antikorruption-deve.sbb.ch,52.233.155.168,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-wak-dev.azurewebsites.net, waws-prod-am2-113.sip.azurewebsites.windows.net, waws-prod-am2-113.westeurope.cloudapp.azure.com",,,True,azure,,
,antikorruption.sbb.ch,13.69.68.13,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-wak.azurewebsites.net, waws-prod-am2-275.sip.azurewebsites.windows.net, waws-prod-am2-275.westeurope.cloudapp.azure.com",,,True,azure,,
,ao-uebergreifende-zusammenarbeit-muster1-3.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com","pki.goog, sectigo.com",True,google,,
,apfz.sbb.ch,,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1341.awsdns-39.org, ns-1555.awsdns-02.co.uk, ns-336.awsdns-42.com, ns-941.awsdns-53.net",,,,,
,apfzi.sbb.ch,194.150.245.54,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,apfzp.sbb.ch,194.150.245.44,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,api-backend-dev.sbb.ch,193.203.120.57,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,api-backend.app.sbb.ch,"18.194.68.34, 52.57.26.73, 3.123.94.26","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,api-inspirasimengecat.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,,"pki.goog, sectigo.com",True,google,,
,api-int.control01d.otc-dev.sbb.ch,10.106.71.242,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.71.242,,,,,,,,
,api-int.db05p.otc.sbb.ch,10.106.120.84,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.120.84,,,,,,,,
,api-int.db05t.otc-test.sbb.ch,10.106.88.14,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.88.14,,,,,,,,
,api-int.kafka02p.otc.sbb.ch,10.106.113.29,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.113.29,,,,,,,,
,api-int.kafka03t.otc-test.sbb.ch,10.106.79.157,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.79.157,,,,,,,,
,api-int.nova01p.otc.sbb.ch,10.106.124.215,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.124.215,,,,,,,,
,api-int.sc01d.otc-dev.sbb.ch,10.106.71.55,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.71.55,,,"ns-1458.awsdns-54.org, ns-2012.awsdns-59.co.uk, ns-305.awsdns-38.com, ns-802.awsdns-36.net",,,,,
,api-int.sc01t.otc-test.sbb.ch,10.106.71.6,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.71.6,,,,,,,,
,api-int.sputnix.otc.sbb.ch,10.106.107.154,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.107.154,,,,,,,,
,api-management-dev.sbb.ch,193.203.120.34,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,api-management-int.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,api-management-int.sbb.ch,193.203.120.96,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,api.bin-i.sbb.ch,"10.241.21.18, 10.241.20.163, 10.241.20.245","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.21.18, 10.241.20.163, 10.241.20.245","2a00:4bc0:2104:5:332c:3c1f:6941:8abe, 2a00:4bc0:2104:4:3af7:8f23:eade:8891, 2a00:4bc0:2104:3:d5ad:11c9:3ac3:98f4",,,,,,,
,api.sbb.ch,,"ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,apim-int.app.sbb.ch,"52.28.127.176, 52.57.148.72, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,apim-int.sbb.ch,"193.203.120.99, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,apps.bps01p.otc.sbb.ch,10.106.125.246,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.125.246,,,,,,,,
,apps.control01d.otc-dev.sbb.ch,10.106.71.169,"ns-1458.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.71.169,,,,,,,,
,apps.control01i.otc.sbb.ch,10.106.106.8,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.106.8,,,,,,,,
,apps.control01p.otc.sbb.ch,10.106.107.131,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.107.131,,,,,,,,
,apps.db05p.otc.sbb.ch,10.106.121.78,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.121.78,,,,,,,,
,apps.db05t.otc-test.sbb.ch,,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,apps.kafka02p.otc.sbb.ch,10.106.113.203,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.113.203,,,,,,,,
,apps.miraculix.otc.sbb.ch,10.106.107.105,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.107.105,,,,,,,,
,apps.nokia01p.otc.sbb.ch,10.106.127.69,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.127.69,,,"ns-1223.awsdns-24.org, ns-1979.awsdns-55.co.uk, ns-499.awsdns-62.com, ns-810.awsdns-37.net",,,,,
,apps.nova01t.otc-test.sbb.ch,10.106.93.126,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.93.126,,,,,,,,
,apps.sc01t.otc-test.sbb.ch,10.106.71.42,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.71.42,,,,,,,,
,apps.sputnix.otc.sbb.ch,10.106.106.174,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.106.106.174,,,,,,,,
,apu-p-paq-i.sbb.ch,157.133.206.116,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,apu-p-paq.sbb.ch,157.133.206.243,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,apu-p-pgv-ams-i.sbb.ch,157.133.205.241,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,apu-p-pgv-ams.sbb.ch,157.133.205.229,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,apu.sbb.ch,157.133.205.164,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,eu2974063798242.ssl.ondemand.com,,,,,,
,asset-alias.app.sbb.ch,"3.123.94.26, 52.57.26.73, 18.194.68.34","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,asset.sbb.ch,"3.123.94.26, 52.57.26.73, 18.194.68.34","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,asset-alias.app.sbb.ch,,,,,,
,atg.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,atla-xps-ag01.app.sbb.ch,"3.124.89.17, 18.158.102.127, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ato-ts-ss126-int.app.sbb.ch,"3.126.74.122, 3.72.204.151, 3.65.82.147","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,nodeport-extern.trs01t.sbb-aws-test.net,,,,,,
,ato-ts-ss126.app.sbb.ch,"3.73.217.22, 3.124.64.42, 18.196.36.163","ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,nodeport-extern.trs01p.sbb-aws.net,,,,,,
,ato-ts-tcp-poc.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,austausch-buspartner.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns2.eurodns.com","sectigo.com, pki.goog",True,google,,
,auth.sbb.ch,194.150.245.39,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,authint.sbb.ch,193.203.121.65,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,authmodule-inte.oauth.swisspass.ch,,"ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,swisspass-oauth.sbb-aws.net,,,,,,
,authtest.sbb.ch,194.150.245.65,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,autodiscover.sbb.ch,"40.99.204.248, 40.101.18.232, 40.101.80.8, 40.99.204.136","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,"2603:1026:c03:581a::8, 2603:1026:c03:707b::8, 2603:1026:207:131::8, 2603:1026:c03:7077::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,
,autodiscover.swisspass.ch,"40.99.150.72, 52.98.243.8, 52.98.152.248, 52.98.242.248","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,"2603:1026:c0d:20::8, 2603:1026:c0d:77::8, 2603:1026:c0d:71::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,
,automatentest.sbb.ch,194.150.244.165,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,automation-ng-dev.kafka.sbb.ch,"10.241.29.58, 10.241.29.19, 10.241.29.54, 10.241.28.240, 10.241.28.197, 10.241.28.236","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.29.58, 10.241.29.19, 10.241.29.54, 10.241.28.240, 10.241.28.197, 10.241.28.236",,router-default.apps.aws01t.sbb-aws-test.net,,,,,,
,b2p-int.app.sbb.ch,"18.184.231.249, 52.29.41.140, 3.64.96.67","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b2p.app.sbb.ch,"3.121.187.110, 3.124.124.112, 52.57.250.55","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
,bahninfrastruktur.sbb.ch,193.203.120.162,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,bestellportal-sprachdienst-int.sbb.ch,217.148.9.78,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,bestellportal-sprachdienst.sbb.ch,217.148.9.66,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,bfbflp.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","pki.goog, sectigo.com",True,google,,
,bid46af.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,billing-sc.kafka.sbb.ch,"10.241.25.69, 10.241.25.60, 10.241.24.234","ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,True,"10.241.25.69, 10.241.25.60, 10.241.24.234",,router-default.apps.lisa.sbb-aws.net,,,,,,
,bin-ext-t.sbb.ch,,"ns-832.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-456.awsdns-57.com, ns-832.awsdns-40.net, ns-1033.awsdns-01.org, ns-1766.awsdns-28.co.uk",,,,,
