new,host,a,soa,status_code,cname,aaaa,cdn,cdn-name,txt,ns,mx,has_internal_ips,internal_ips,caa
[x],c.mail.com,74.208.232.192,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,cloud.mail.com,,,,,,,,,
[x],c.web.de,217.72.199.4,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,cloud.web.de,,,,,,,,,
[x],c00aed76219cf0b02d73f666175493576f03c341.2.damoh.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],c012ad8ff70e924b617491ad71c0216643587552.2.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],c05815afc26bfe9bcdc59e4e9f1506225434164f.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],c2c5ade55de71a5e0cef5a17d2543e58b9e63d1b.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],c83ad1d8443a27d65581663fd898e8ce190c217a.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],c9207ba012563efc92ffc454477a974fa7868455.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],cache-error-customers-minervabeta-clients-git.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cache-pasadenaisd.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cache-server-acc.smartsurfer.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cacheapp.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cacheconfig-statuspartner.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cachesslvpn-auth-mirror-my-oceania.smartsurfer.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cad.web.de,,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],caldav.mail.com,74.208.232.204,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],caldav.web.de,217.72.199.14,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],calendar-pre.mail.com,74.208.232.204,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],canscreen.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],capital.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cb36044c59d498620969e4c7457460f835b4d421.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],cbc.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cce-bam-gld.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cdn-pre.web.de,217.72.196.37,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],celltest.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],centrality.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cf8fa45c.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chef-backup-teamstagingteamregister.software.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chef-backupsww.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chef-liveaccept-domain.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chef-privatemembertemp-exchangedns.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chefchef.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chefchefaccesscloud.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cheflee.software.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chefstatus.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],chessplace.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],china.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cidns.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],ciss.mail.com,74.208.232.5,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,account-lxa.mail.com,,,,,,,,,
[x],citemp.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],clientsmartfax.web.de,212.227.23.87,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],cloud.mail.com,74.208.232.192,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],clubmobile.freemail.web.de,,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],clubtest.web.de,78.47.247.222,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],cm5-sto1.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cms-elasticbeanstalkintranet-cacheeuw-meet-git.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cms-jenkinsauth-mxconfig-redirect.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cms-m-wwwm.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cms-preferences-ssluploadspanel.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cms-test.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cmsdevelopment.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cmspreprodcontainer-corporate.smartsurfer.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cntnj1-corpclient-vpn1.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],coconuthandbook.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],cocos-lookup.mail.com,74.208.232.192,"ns-gmx.ui-dns.com, hostmaster.gmx.net",NOERROR,,,,,,,,,,
[x],cocos-lookup.web.de,217.72.199.4,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],commsdata.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],comstg.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],config-domaindb2-corp.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],config-ultimate-chicken-horse.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],config-uploadsdevelopment.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],config-v1.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],configdrum-147-198-220-16.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],configed-asvt-directvcommercial.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],configupdate-eng.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],configwebapp-m.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],confluence-nhassociates.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],confluence-proddownloadstoragemx.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],confluence-questions.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],confluenceredirectrepos.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],containerpublic.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],contracts-smartinbox.web.de,"217.72.199.22, 217.72.199.21","ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,poma-ingress-tr2-bs-bap.g-ha-1und1.de,,,,,,,,,
[x],controller-www.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],corporatepaymentsstorage.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],coverage.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],crashstats.web.de,217.160.180.88,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],creditauciti-dev.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],csalpha-auth-antiviruspre.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customers-mtrackjiratunnel-mx.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customers-sherlock.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customersaccount-awslb.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customersbackupsleanderisd.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customerschef-v2api-download.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customersimg-site.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customersnetworkbackups.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],customersnsproxy-vpn.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],d01fad0bcef0555083d5d9f4a9444a44258376f8.1.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],d1-smartforms-az-3pc.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],d170c093ccea02c823bc064cad13e3305495d05f.2.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],d26924955ce4d1397e63e66a61cf55576245176c.3.damoh.web.de,82.165.229.44,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],d3-np.smartsurfer.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],d92ea228a96554e4c6e51110139557a24e914734.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],dal.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dal09-dev-esmasdata-01c.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dal09-dev-iam-01c.smartsurfer.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dal09-prd-ctxinf-01b.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data-accountupdate-systeminternal-sqldoc-corporate.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data-authlogindefaultproduction.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data-cdn.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data-ipv6-cacheeuw-meet-git.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data-webtemp-int-database-officebackups-domain.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],data.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],databackup-s3-cache-production.smartsurfer.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],datagateway.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],datausersdb1static.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],datav1-weblab.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],datav4-cacheoceania.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],db2oncloud.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],db30.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],db49.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbms-vpnsales.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbms-webv3track-static-clients-stats-corp.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbmsnew-linkstoragemx.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbmsnode-nanotechnet2.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbmsv2.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbspares.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dbsswitchtower.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dc-wch-k8s-sjc03.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dcpa.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],ddaa389cf50278ef8c660113148dc5fc4cc7e2ac.3.damoh.web.de,82.165.229.14,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"partnerproxy.ui-portal.de, partnerproxy.ha-cdn.de",,,,,,,,,
[x],de-mail-client.web.de,217.160.85.21,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],de-mail-id-qa.web.de,82.165.228.2,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],de-mail-kundenservice-qa.web.de,195.20.224.42,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],de-mail.gmx.de,217.160.85.8,"ns-gmx.ui-dns.org, dnsadmin.1und1.de",NOERROR,,,,,,,,,,
[x],de-mail.web.de,217.160.85.12,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,v=spf1 redirect=web.de,,"mxint01.1and1.com, mxint02.1and1.com",,,
[x],debug-archive.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],debug-errorusers-accountmeet-git.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],debug-jenkins-postgres.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],debug-status-errorjirasite.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],debugapi.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],decumani.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],defaultpostgresmx.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],deibp9eh1--yellowicen12.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],demo-origin.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],demo-staging-masterrings.software.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],democonfluence-site-doc-corporate.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],demodev-ww0examplestunnel-mx.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],demogcp-blog.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],demov3.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dep.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],det.smartsurfer.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dev-database-antiviruspre.software.web.de,82.165.229.87,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dev-preproddevopsorigin.software.web.de,82.165.229.152,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dev-repository.software.web.de,,"ns1.po.ui-dns.de, hostmaster.ns1.po.ui-dns.de",NOERROR,"redir.web.de, redir.g-ha-web.de",,,,,,,,,
[x],dev.gewinnspiel.web.de,172.18.7.40,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,dev.mamcms-redir.web.de,,,,,,,True,172.18.7.40,
[x],dev.web.de,10.86.3.28,"ns-webde.ui-dns.de, dnsadmin.1und1.de",NOERROR,,,,,,,,True,10.86.3.28,
