new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,mx,txt,caa
[x],paycheckprotection.capitalone.com,"85.222.140.6, 85.222.140.11, 85.222.140.13","paycheckprotection.capitalone.com.00d3q000000srtieao.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,
[x],payroll.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,"paycycle.com.s5a1.psmtp.com, paycycle.com.s5b2.psmtp.com, paycycle.com.s5b1.psmtp.com, paycycle.com.s5a2.psmtp.com",v=spf1 ip4:64.18.0.0/20 ip4:65.207.171.98/32 -all,
[x],pepplus.capitalone.com,"18.154.63.104, 18.154.63.9, 18.154.63.85, 18.154.63.82","aoss-client-prod.aws-cb.capitalonegslbex.com, aoss-client-cloudfront-prod.aws-cb.capitalonegslbex.com","ns-295.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],platinum.capitalone.com,"13.32.145.77, 13.32.145.42, 13.32.145.5, 13.32.145.124",vanity-url-redirects.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1417.awsdns-49.org, ns-1642.awsdns-13.co.uk, ns-336.awsdns-42.com, ns-694.awsdns-22.net",True,cloudfront,,,
[x],pomail03.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,v=spf1 ip4:199.244.214.0/24 ip4:199.244.216.0/24 ip4:199.244.218.0/24 ip4:204.63.55.0/24 ip4:204.63.44.201 ip4:148.163.151.254 ip4:148.163.155.198 -all,
[x],portal.criticalstack.com,"104.26.0.99, 104.26.1.99, 172.67.74.42",,"amir.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::681a:163, 2606:4700:20::ac43:4a2a, 2606:4700:20::681a:63",,True,cloudflare,,,
[x],portland.bluetarp.com,54.144.128.85,,,NOERROR,,,,,,,
[x],postoffice-apply.capitalone.co.uk,"18.244.146.4, 18.244.146.121, 18.244.146.48, 18.244.146.11",agreements-prod-master.aws-uk-cat1.capitalonegslbex.com,"ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],postoffice-idcheck.capitalone.co.uk,"34.243.84.147, 52.16.187.209",live-public-1370195959.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],postoffice-setup.capitalone.co.uk,"18.244.102.98, 18.244.102.66, 18.244.102.49, 18.244.102.111",setup-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],postoffice.capitalone.co.uk,"143.204.215.32, 143.204.215.108, 143.204.215.97, 143.204.215.128","cdn-postoffice.aws-uk-cat1.capitalonegslbex.com, cf-postoffice.aws-uk-cat1.capitalonegslbex.com","ns-957.awsdns-55.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],potomac-clickstream.capitalone.com,"3.232.29.39, 3.223.57.138, 34.202.36.38","potomac.aws-stsd.capitalonegslbex.com, potomac-east.aws-stsd.capitalonegslbex.com, clckstm-prod-east-traffic.aws-cof-eppt-core-pub-prd-waf-ue1.capitalonegslbex.com","ns-614.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],potomac-stage.capitalone.com,"54.242.111.158, 184.73.230.246, 34.229.3.54","potomac-stage.aws-stsd-dqa.capitalonegslbex.com, clckstm-qa-east-traffic.aws-cof-eppt-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1358.awsdns-41.org, ns-1941.awsdns-50.co.uk, ns-311.awsdns-38.com, ns-825.awsdns-39.net",,,,,
[x],potomac-tracker-stage.capitalone.com,"13.32.27.68, 13.32.27.63, 13.32.27.112, 13.32.27.121","potomac-tracker-stage.aws-stsd-dqa.capitalonegslbex.com, d3agmolxbtjtue.cloudfront.net","ns-247.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:211e:9800:7:89ad:b580:93a1, 2600:9000:211e:7e00:7:89ad:b580:93a1, 2600:9000:211e:fe00:7:89ad:b580:93a1, 2600:9000:211e:e400:7:89ad:b580:93a1, 2600:9000:211e:8400:7:89ad:b580:93a1, 2600:9000:211e:da00:7:89ad:b580:93a1, 2600:9000:211e:fa00:7:89ad:b580:93a1, 2600:9000:211e:1c00:7:89ad:b580:93a1","ns-1038.awsdns-01.org, ns-2032.awsdns-62.co.uk, ns-247.awsdns-30.com, ns-824.awsdns-39.net",True,cloudfront,,,
[x],potterybarn.capitalone.com,"18.66.233.9, 18.66.233.92, 18.66.233.89, 18.66.233.38",potterybarn.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],press-staging.capitalone.com,184.30.134.92,"press-staging.capitalone.com.edgekey.net, e4533.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],prod-lb.usejewel.com,"104.26.4.103, 104.26.5.103, 172.67.71.254",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::681a:567, 2606:4700:20::681a:467, 2606:4700:20::ac43:47fe",,True,cloudflare,,,
[x],prod.usejewel.com,"104.26.5.103, 172.67.71.254, 104.26.4.103",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::ac43:47fe, 2606:4700:20::681a:467, 2606:4700:20::681a:567",,True,cloudflare,,,
[x],prodawtnlaws.capitalone.com,"35.161.226.121, 35.85.166.144",prodawtnlaws.aws-ito.capitalonegslbex.com,"ns-19.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],protradecredit.bluetarp.com,149.126.77.65,ia8r7.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,,True,incapsula,,,
[x],proxy-copp.capitalone.com,,proxy-copp.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],q.teamstercardnow.com,,,,NOERROR,,,,,,,
[x],qa-coaf.dealerapi.capitalone.com,,,,NOERROR,,,,,,,
[x],qa-copp.capitalone.com,"52.202.217.168, 3.93.100.184, 52.86.151.244","pds-copp-qa.aws-card-dqa.capitalonegslbex.com, copp-copp-qa-east-traffic.aws-cof-card-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-301.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],qa-mobile-corporatecard.capitalone.com,,"mycard-mobile-qa.aws-cb-core-pcat1.capitalonegslbex.com, mycard-mobile-qa.capitalone.com-v2.edgekey.net, e12451.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:1405:7000:19f::30a3, 2600:1405:7000:183::30a3",,,,,,
[x],qaawtnlaws.capitalone.com,"3.212.154.216, 34.232.229.150, 3.215.194.154",qaawtnlaws.aws-ito-dqa.capitalonegslbex.com,"ns-124.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],qamain-cdn.capitalone.com,"23.50.57.49, 23.50.57.43","emwp-qa-controller.a2e12872dd.capitalonegslbex.com, qamain-cdn.capitalone.com.edgekey-staging.net, e114623.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],qaproxy-copp.capitalone.com,,pds-copp-bobj.aws-card-dqa.capitalonegslbex.com,"ns-1081.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],qstst.capitalone.co.uk,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],quickcheck-data.capitalone.co.uk,"18.164.68.13, 18.164.68.81, 18.164.68.12, 18.164.68.40",quotations-data-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1419.awsdns-49.org, ns-1891.awsdns-44.co.uk, ns-400.awsdns-50.com, ns-657.awsdns-18.net",True,cloudfront,,,
[x],quickcheck.capitalone.co.uk,"52.222.139.84, 52.222.139.15, 52.222.139.129, 52.222.139.87",quotations-prod-master.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1419.awsdns-49.org, ns-1891.awsdns-44.co.uk, ns-400.awsdns-50.com, ns-657.awsdns-18.net",True,cloudfront,,,
[x],r2.capitaloneshopping.com,"104.18.29.173, 104.18.28.173",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6812:1dad, 2606:4700::6812:1cad",,True,cloudflare,,,
[x],ratingsreviews.capitalone.com,"13.32.145.89, 13.32.145.79, 13.32.145.96, 13.32.145.13",ratingsreview-api-precache.d16207fc61.capitalonegslbex.com,"ns-1643.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],rauros.bluetarp.com,,,,NOERROR,,,,,,,
[x],recruiting.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,mx.sendgrid.net,v=spf1 ip4:167.89.16.183 ip4:167.89.16.245 ip4:167.89.16.30 -all,
[x],rei.capitalone.com,"13.227.219.119, 13.227.219.6, 13.227.219.8, 13.227.219.111",rei.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],retailservices.capitalone.com,"52.85.242.9, 52.85.242.101, 52.85.242.71, 52.85.242.16",vanity-url-redirects.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],retailservicescard.capitalone.com,"18.65.39.25, 18.65.39.41, 18.65.39.12, 18.65.39.101",vanity-url-redirects.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1417.awsdns-49.org, ns-1642.awsdns-13.co.uk, ns-336.awsdns-42.com, ns-694.awsdns-22.net",True,cloudfront,,,
[x],retailwifi.capitalone.com,"13.32.121.124, 13.32.121.91, 13.32.121.108, 13.32.121.10","retail-wifi.82b9042191.capitalonegslbex.com, d24zm137dxy3ry.cloudfront.net","ns-1872.awsdns-42.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2240:4c00:1a:e763:2780:93a1, 2600:9000:2240:3c00:1a:e763:2780:93a1, 2600:9000:2240:8600:1a:e763:2780:93a1, 2600:9000:236e:9200:1a:e763:2780:93a1, 2600:9000:236e:b800:1a:e763:2780:93a1, 2600:9000:2240:bc00:1a:e763:2780:93a1, 2600:9000:236e:2600:1a:e763:2780:93a1, 2600:9000:2240:f400:1a:e763:2780:93a1","ns-755.awsdns-30.net, ns-1489.awsdns-58.org, ns-181.awsdns-22.com, ns-1872.awsdns-42.co.uk",True,cloudfront,,,
[x],s1.capitalone.com,,,,NOERROR,,,,,,,
[x],saks.capitalone.com,"108.138.246.89, 108.138.246.8, 108.138.246.24, 108.138.246.48",saks.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],sakscanada.capitalone.com,"108.138.217.90, 108.138.217.52, 108.138.217.50, 108.138.217.47",vanity-url-redirects.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1417.awsdns-49.org, ns-1642.awsdns-13.co.uk, ns-336.awsdns-42.com, ns-694.awsdns-22.net",True,cloudfront,,,
[x],sakscard.capitalone.com,"13.249.39.112, 13.249.39.72, 13.249.39.56, 13.249.39.97",sakscard.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],saksmastercard.capitalone.com,"18.66.122.62, 18.66.122.74, 18.66.122.32, 18.66.122.108",vanity-url-redirects.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],sandbox.capitalone.co.uk,"54.195.103.156, 34.240.48.218, 52.31.118.232","api-ext-uk.aws-uk-hzl.capitalonegslbex.com, gwnomtls-prod-euw1-traffic.aws-cof-uk-core-pub-prd-waf-ew1.capitalonegslbex.com","ns-769.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],sbb-stripe-qa.capitalone.com,"18.66.122.4, 18.66.122.60, 18.66.122.129, 18.66.122.62","sbb-stripe-ol-qa.aws-cardsbb-qa.capitalonegslbex.com, dypzjbicac5tu.cloudfront.net","ns-1675.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2250:ea00:15:4e0:a080:93a1, 2600:9000:2250:5800:15:4e0:a080:93a1, 2600:9000:2250:3a00:15:4e0:a080:93a1, 2600:9000:2250:6600:15:4e0:a080:93a1, 2600:9000:2250:4400:15:4e0:a080:93a1, 2600:9000:2250:2000:15:4e0:a080:93a1, 2600:9000:2250:9e00:15:4e0:a080:93a1, 2600:9000:2250:3000:15:4e0:a080:93a1","ns-1366.awsdns-42.org, ns-35.awsdns-04.com, ns-829.awsdns-39.net, ns-1675.awsdns-17.co.uk",True,cloudfront,,,
[x],sbbcreditpath-web-uat.clouddqt.capitalone.com,54.144.128.85,,,NOERROR,,,,,,,
[x],sc-agentportal.capitalone.com,"13.225.78.43, 13.225.78.108, 13.225.78.26, 13.225.78.112",dxjjac6z85as1.cloudfront.net,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:219c:fe00:4:2026:7440:93a1, 2600:9000:219c:2a00:4:2026:7440:93a1, 2600:9000:219c:9e00:4:2026:7440:93a1, 2600:9000:219c:4000:4:2026:7440:93a1, 2600:9000:219c:f400:4:2026:7440:93a1, 2600:9000:219c:c800:4:2026:7440:93a1, 2600:9000:219c:7a00:4:2026:7440:93a1, 2600:9000:219c:9000:4:2026:7440:93a1","ns-1526.awsdns-62.org, ns-1651.awsdns-14.co.uk, ns-17.awsdns-02.com, ns-663.awsdns-18.net",True,cloudfront,,,
[x],schema-registry.dev.bluetarp.com,54.144.128.85,,,NOERROR,,,,,,,
[x],seaibxextns.capitalone.com,204.63.41.20,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],secure-perf.capitalone.com,,,,NOERROR,,,,,,,
[x],secure-qa2.capitalone360.com,,,,NOERROR,,,,,,,
[x],secure.capitalone360.com,"104.126.37.154, 104.126.37.131","secure.capitalone360.com.edgekey.net, e81203.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],securedcard.capitalone.com,"52.222.139.120, 52.222.139.69, 52.222.139.16, 52.222.139.122",clyde-shape-cloudfront.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],securedcards.capitalone.com,"52.85.242.63, 52.85.242.120, 52.85.242.104, 52.85.242.102",clyde-shape-cloudfront.aws-card.capitalonegslbex.com,"ns-336.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],securemail.capitalonebank.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,"mail5.capitalonebank.com, mail2.capitalonebank.com, mail3.capitalonebank.com",v=spf1 ip4:199.244.214.30 -all,
[x],service.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,"mx0b-001b4103.pphosted.com, mx0a-001b4103.pphosted.com",,
[x],serviceapplybpc-pong-dev4.kdc.capitalone.com,,,,NOERROR,,,,,,,
[x],serviceapplyefc.capitalonecards.com,54.144.128.85,,,NOERROR,,,,,,,
[x],services.capitalone.com,54.144.128.85,,,NOERROR,,,,,,,
[x],servicing.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],session2195297589.towernet.capitalonebank.com,,,,NOERROR,,,,,,,
[x],session3992274095.towernet.capitalonebank.com,,,,NOERROR,,,,,,,
[x],session5843795.towernet.capitalonebank.com,,,,NOERROR,,,,,,,
[x],setup-data.capitalone.co.uk,"108.138.51.72, 108.138.51.28, 108.138.51.126, 108.138.51.89",setup-data-prod.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],sf.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,"v=spf1 ip4:209.177.173.0/24 ip4:12.152.50.230 ip4:54.240.0.0/18 ip4:153.69.1.211 ip4:65.221.8.13 ip4:65.221.8.29 ip4:65.221.12.128 ip4:65.221.12.148 ip4:65.240.184.131 ip4:75.148.25.142 ip4:96.43.144.0/20 ip4:136.146.128.64/27 ip4:136.146.208.0/21,  ip4:136.147.32.0/19 ip4:156.55.193.212 ip4:168.245.74.217 ip4:174.128.11.62/31 ip4:199.127.232.0/22 ip4:199.200.27.29 ip4:199.255.192.0/22 ip4:207.188.231.28 ip4:40.90.244.52 ip4:104.211.63.18 ~all",
[x],sf2.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,"v=spf1 ip4:13.108.238.128/27 ip4:13.108.254.128/27 ip4:13.110.6.176/28 ip4:13.110.6.192/27 ip4:13.110.6.224/28 ip4:13.110.14.176/28 ip4:13.110.14.192/27 ip4:13.110.14.224/28 ip4:13.110.74.160/27 ip4:13.110.74.192/27 ip4:13.110.74.224/28 , ip4:13.110.78.160/27 ip4:13.110.78.224/28 ip4:96.43.147.64/28 ip4:96.43.151.64/28 ~all",
[x],sfapp-slingshot.capitalone.com,"13.227.219.79, 13.227.219.34, 13.227.219.46, 13.227.219.81",sfapp-slingshot.aws-cof-prd-drr-system.capitalonegslbex.com,"ns-178.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],shape.wikibuy.com,34.120.185.81,"capitalone-cap1cardtechweb2pr.fastcache.net, capitalone_cap1cardtechweb2pr_us_west1.fastcache.net, capitalone_cap1cardtechweb2pr_us_east1.fastcache.net","dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,True,google,,,
[x],sift.capitaloneshopping.com,"104.18.28.173, 104.18.29.173",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6812:1dad, 2606:4700::6812:1cad",,True,cloudflare,,,
[x],site.wikibuy.com,"104.16.189.71, 104.16.190.71",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6810:bd47, 2606:4700::6810:be47",,True,cloudflare,,,
[x],sites.capitalone.co.uk,"52.222.236.106, 52.222.236.118, 52.222.236.11, 52.222.236.88",sites-pr.aws-uk.capitalonegslbex.com,"ns-657.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],slingshot-docs-uat.capitalone.com,"18.154.227.93, 18.154.227.98, 18.154.227.107, 18.154.227.84",slingshot-docs-uat.aws-cof-qa-drr-system.capitalonegslbex.com,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],slingshot-e2e.capitalone.com,,slingshot-e2e.aws-cof-qa-drr-system.capitalonegslbex.com,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],slingshot-qa.capitalone.com,"18.66.248.127, 18.66.248.126, 18.66.248.111, 18.66.248.13",slingshot.aws-cof-qa-drr-system.capitalonegslbex.com,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],slingshot-showcase.capitalone.com,"108.156.60.25, 108.156.60.44, 108.156.60.87, 108.156.60.36",slingshot-showcase.aws-app-cos-slingshot-prd-snowtoolscommercial.capitalonegslbex.com,"ns-465.awsdns-58.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],slingshot-uat.capitalone.com,"13.225.142.93, 13.225.142.117, 13.225.142.127, 13.225.142.80",slingshot-uat.aws-cof-qa-drr-system.capitalonegslbex.com,"ns-1725.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],smallbusiness.capitalone.com,13.111.41.14,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,,
[x],smartview-beta.capitalone.com,"52.12.192.108, 52.37.239.80, 52.25.82.80","smartview-beta-prod-traffic.aws-cof-prd-bluetarp.capitalonegslbex.com, btsmartv-prod-west-traffic.aws-cof-card-core-pub-prd-waf-uw2.capitalonegslbex.com","ns-787.awsdns-34.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],smartview-qa-beta.capitalone.com,"54.209.107.64, 54.88.187.174, 3.217.78.192","bluetarp-smartview-beta.aws-cof-qa-bluetarp.capitalonegslbex.com, btsmartv-qa-east-traffic.aws-cof-card-core-pub-qa-waf-ue1.capitalonegslbex.com","ns-301.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],smartview-qa.capitalone.com,"99.84.9.78, 99.84.9.89, 99.84.9.50, 99.84.9.93","bluetarp-smartview.aws-cof-qa-bluetarp.capitalonegslbex.com, bluetarp-smartview-to-cf.aws-cof-qa-bluetarp.capitalonegslbex.com","ns-349.awsdns-43.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1148.awsdns-15.org, ns-1666.awsdns-16.co.uk, ns-349.awsdns-43.com, ns-724.awsdns-26.net",True,cloudfront,,,
[x],smartview-tc.capitalone.com,,"smartview.capitalone.com, smartview-prod-traffic.aws-cof-prd-bluetarp.capitalonegslbex.com, bluetarp-smartview-to-cf.aws-cof-prd-bluetarp.capitalonegslbex.com","ns-16.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],smartview.bluetarp.com,45.60.64.13,6n8lqlo.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,,True,incapsula,,,
[x],smartview.capitalone.com,,"smartview-prod-traffic.aws-cof-prd-bluetarp.capitalonegslbex.com, bluetarp-smartview-to-cf.aws-cof-prd-bluetarp.capitalonegslbex.com","ns-16.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],sms.wikibuy.com,"104.16.190.71, 104.16.189.71",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700::6810:be47, 2606:4700::6810:bd47",,True,cloudflare,,,
[x],solutions.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,"v=spf1 ip4:12.129.128.135 -all, v=spf2.0/pra ip4:12.129.128.135 -all",
[x],spectrum-ms.capitalone.com,,spectrum-ms.aws-stsd.capitalonegslbex.com,"ns-2001.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],spf1.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,"v=spf1 ip4:204.63.40.128 ip4:204.63.41.128 ip4:64.27.72.146/31 ip4:216.24.147.128/26 ip4:204.14.234.64/28 ip4:204.75.142.0/24 ip4:204.86.71.225 ip4:206.201.66.12 ip4:208.93.26.0/26 ip4:208.93.30.0/26,  ip4:209.18.70.88 ip4:216.57.96.0/26 ip4:192.33.34.0/24 ip4:108.60.137.125 ip4:104.225.129.128/25 ip4:109.166.153.0/26 ip4:216.33.104.6 ip4:204.70.128.150 ip4:203.55.21.0/24 ip4:204.14.232.64/28 ~all",
[x],spf1.criticalstack.com,,,"amir.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,v=spf1 include:3432065.spf01.hubspotemail.net ~all,
[x],spf2.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,"v=spf1 ip4:63.150.75.25 ip4:65.240.184.225 ip4:182.50.78.64/28 ip4:96.43.144.64/31 ip4:96.43.148.64/31 ip4:199.15.214.199 ip4:199.15.214.200/31 ip4:199.15.214.202 ip4:199.15.214.45 ip4:199.15.214.46/31 ip4:199.15.214.48/31 ip4:199.15.214.50,  ip4:199.15.215.77 ip4:199.15.215.78/31 ip4:199.15.215.80/31 ip4:199.15.215.82 ip4:103.28.40.0/22 ip4:129.41.8.96/30 ip4:68.232.140.57 ip4:68.232.140.79 ip4:68.232.135.234/31 ip4:184.94.241.96 ip4:208.90.57.32 ~all",
[x],spring.capitalone.com,"52.85.242.91, 52.85.242.118, 52.85.242.79, 52.85.242.105",spring.aws-ito.capitalonegslbex.com,"ns-19.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],springdeals.capitalone.com,136.147.129.27,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,inbound-reply.s7.exacttarget.com,v=spf1 ip4:13.111.128.236 -all,
[x],staging.capitalone.com,"23.50.57.51, 23.50.57.43","apply.capitalone.com.edgekey-staging.net, e129297.a.akamaiedge-staging.net","n0a.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,,
[x],staging.creditapp.capitalone.ca,,,,NOERROR,,,,,,,
[x],static.capitalone360.com,"18.65.39.31, 18.65.39.36, 18.65.39.16, 18.65.39.82",static360-web-prod.aws-rb.capitalonegslbex.com,"ns-925.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,
[x],static.usejewel.com,"172.67.71.254, 104.26.5.103, 104.26.4.103",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:20::681a:567, 2606:4700:20::681a:467, 2606:4700:20::ac43:47fe",,True,cloudflare,,,
[x],status.criticalstack.com,52.215.192.131,"criticalstack.statuspage.io, elb-status-us.statuspage.io","ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],storybook.paribus.co,,,,NOERROR,2602:fcbc:0:3::11,,,,,,
[x],support.capitalone.ca,"52.60.165.183, 52.60.160.16, 3.98.63.202",read.uberflip.com,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1251.awsdns-28.org, ns-1662.awsdns-15.co.uk, ns-273.awsdns-34.com, ns-693.awsdns-22.net",,,,,
[x],support.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,"mx0a-001b4103.pphosted.com, mx0b-001b4103.pphosted.com",v=spf1 ip4:63.150.74.35 ip4:65.240.184.131 include:clientspf.tsysecom.com ~all,
[x],survey.capitalone.com,,,"ns1.capitalone.com, hostmaster.capitalone.com",NOERROR,,,,,,v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ~all,
