new,host,a,soa,status_code,cname,ns,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa,mx,txt
,arch.ui.com,"52.222.214.18, 52.222.214.60, 52.222.214.85, 52.222.214.96","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,archipel.ui.com,"18.66.147.31, 18.66.147.33, 18.66.147.78, 18.66.147.112","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,architect.ui.com,"18.154.63.11, 18.154.63.93, 18.154.63.96, 18.154.63.105","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,argus.ui.com,"13.227.219.43, 13.227.219.63, 13.227.219.21, 13.227.219.50","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,aris.ui.com,"18.66.97.98, 18.66.97.128, 18.66.97.60, 18.66.97.80","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,arnold.ui.com,"108.156.60.95, 108.156.60.105, 108.156.60.2, 108.156.60.39","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,artech.ui.com,"108.157.229.8, 108.157.229.127, 108.157.229.95, 108.157.229.37","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,artemis.ui.com,"18.66.122.27, 18.66.122.64, 18.66.122.128, 18.66.122.38","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,as2.svc.ui.com,3.113.254.88,"ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,asgard.ui.com,"18.66.147.127, 18.66.147.86, 18.66.147.18, 18.66.147.32","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,aspen.ui.com,"13.32.99.119, 13.32.99.77, 13.32.99.47, 13.32.99.78","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,athome.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,atl.corp.ubnt.com,50.241.4.41,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,atlas.ui.com,"13.227.219.103, 13.227.219.11, 13.227.219.13, 13.227.219.123","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,atp.ui.com,"18.66.97.102, 18.66.97.2, 18.66.97.48, 18.66.97.14","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,atria.ui.com,"52.222.214.69, 52.222.214.60, 52.222.214.76, 52.222.214.93","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,attach.bbs.miui.com,157.185.170.144,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,"attach.bbs.miui.com.mgslb.com, attach.bbs.miui.com.wsglb0.com",,,,,,,,,
,aus.store.ui.com,23.227.38.74,"ns1.dnsimple.com, admin.dnsimple.com, dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,shops.myshopify.com,,,,,,,"globalsign.com, letsencrypt.org, digicert.com",,
,auth.be.sec.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,"ns4.dnsv5.com, ns3.dnsv5.com",True,azure,,,,,,
,auth.ff.avast.sec.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,auth.uid.dev.svc.ui.com,,,NOERROR,,,,,,,,,,
,auto.tracking.miui.com,20.157.18.58,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,autoconfig.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
,automate.ui.com,"108.156.60.77, 108.156.60.47, 108.156.60.109, 108.156.60.52","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,autumn.ui.com,"108.156.60.57, 108.156.60.35, 108.156.60.71, 108.156.60.122","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avellino.ui.com,"52.85.151.24, 52.85.151.109, 52.85.151.88, 52.85.151.68","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avengers.ui.com,"18.66.97.10, 18.66.97.51, 18.66.97.59, 18.66.97.103","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avenue5.ui.com,"18.66.112.73, 18.66.112.88, 18.66.112.42, 18.66.112.58","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avid.ui.com,"18.66.122.65, 18.66.122.88, 18.66.122.4, 18.66.122.56","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avior.ui.com,"108.138.7.72, 108.138.7.107, 108.138.7.81, 108.138.7.11","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,avoxi.ui.com,"18.154.227.125, 18.154.227.114, 18.154.227.34, 18.154.227.69","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,awesome.ui.com,"13.226.153.19, 13.226.153.7, 13.226.153.59, 13.226.153.53","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,aww.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,awww.blog.ui.com,,"ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,,,,,,,,,
,awww2.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,,,
,awww8.blog.ui.com,"192.0.78.217, 192.0.78.128, 198.181.116.9, 198.181.117.9, 192.0.74.9","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,"2a04:fa87:ffff::c6b5:7409, 2a04:fa87:ffff::c6b5:7509, 2620:115:c00f::c000:4a09",,,,,
,awww9.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,,,,,,,,,
,b.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,b0e673fe-9d51-40c3-8ef8-cdd57030a942.unifi-hosting.ui.com,64.226.88.213,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b0ef9543-63ca-4fcc-b828-1b7303371621.unifi-hosting.ui.com,64.225.25.240,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1508.awsdns-60.org, ns-2014.awsdns-59.co.uk, ns-28.awsdns-03.com, ns-523.awsdns-01.net",,,,,,,,
,b119296c-2111-4780-8126-70ab0a180bf1.unifi-hosting.ui.com,,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b2362c0d-bc53-40a0-ab57-b84e9e695813.unifi-hosting.ui.com,165.227.169.14,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b280dd72-603a-4f38-9b8d-6232eb60bb84.unifi-hosting.ui.com,159.203.104.46,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b306c140-f064-43b7-98bc-33aaf67f4712.unifi-hosting.ui.com,167.99.229.225,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b37fdcf2-e829-4513-a55c-18c62f34d2d0.unifi-hosting.ui.com,157.230.84.161,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1508.awsdns-60.org, ns-2014.awsdns-59.co.uk, ns-28.awsdns-03.com, ns-523.awsdns-01.net",,,,,,,,
,b3deb6db-c467-42af-99d8-63fa3450a1b2.unifi-hosting.ui.com,164.92.90.178,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b3ec1721-adb8-4a01-8b2f-6ad2c24854fd.unifi-hosting.ui.com,68.183.52.182,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b405d6d9-f2bf-4d4d-b105-395d92c7c6ed.unifi-hosting.ui.com,206.189.203.181,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b49cb814-ead8-4455-9574-20f31b1bbcb5.unifi-hosting.ui.com,174.138.60.173,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b52b5c80-b988-41b7-aecd-188dcb4fb0e3.unifi-hosting.ui.com,143.198.130.112,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b5fe8821-feae-4306-b238-2aea002ab201.unifi-hosting.ui.com,143.198.127.237,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b67457e7-4041-4912-bde1-54baf1354fab.unifi-hosting.ui.com,143.244.184.95,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b6f3ca23-8664-41a7-946f-1aaf098d6680.unifi-hosting.ui.com,137.184.60.237,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1508.awsdns-60.org, ns-2014.awsdns-59.co.uk, ns-28.awsdns-03.com, ns-523.awsdns-01.net",,,,,,,,
,b701a3d9-830d-48a9-ab2a-d20e000ed4d8.unifi-hosting.ui.com,137.184.226.98,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b7b8c4a8-9507-435c-b0c3-ad582b584947.unifi-hosting.ui.com,164.92.102.111,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b7f4942d-5d45-4d20-a7fe-5c5cd4c5c153.unifi-hosting.ui.com,159.89.38.255,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b7f4977b-1cf0-4b55-828a-0395c0dfac01.unifi-hosting.ui.com,,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b80f7ee1-70b9-48c9-b61f-6ec03aa150f1.unifi-hosting.ui.com,137.184.9.157,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1508.awsdns-60.org, ns-2014.awsdns-59.co.uk, ns-28.awsdns-03.com, ns-523.awsdns-01.net",,,,,,,,
,b8a7fac0-480b-4235-8a2a-8658f4d8b68d.unifi-hosting.ui.com,68.183.54.183,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,b9b9edf7-efcc-4be8-b54c-a37fe5a948c0.unifi-hosting.ui.com,206.189.157.75,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ba.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,ba2f9b5f-959c-44ac-a33d-c72369df1870.unifi-hosting.ui.com,143.198.71.229,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ba654f10-dd0b-4ee3-876c-62fbcd3ad6a0.unifi-hosting.ui.com,69.55.59.138,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ba88e383-0ea3-4b17-8dec-a375ed706251.unifi-hosting.ui.com,159.223.196.167,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ba9.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,,,
,bach.ui.com,"18.66.112.44, 18.66.112.114, 18.66.112.23, 18.66.112.56","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,backup-www.dev-go.ubnt.com,104.154.206.242,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
,bader.ui.com,"18.66.122.27, 18.66.122.38, 18.66.122.64, 18.66.122.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bae83760-d32e-4495-a3a3-8f36fb510640.unifi-hosting.ui.com,188.166.224.197,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,baker.ui.com,"18.66.112.56, 18.66.112.23, 18.66.112.44, 18.66.112.114","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,banana.ui.com,"18.160.46.52, 18.160.46.49, 18.160.46.23, 18.160.46.98","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,barry.ui.com,"13.226.153.96, 13.226.153.49, 13.226.153.41, 13.226.153.121","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bart.ui.com,"18.66.112.92, 18.66.112.99, 18.66.112.115, 18.66.112.26","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,base.ui.com,"18.244.102.94, 18.244.102.6, 18.244.102.44, 18.244.102.102","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,base2.ui.com,"13.224.189.57, 13.224.189.93, 13.224.189.112, 13.224.189.4","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bauer.ui.com,"52.222.214.96, 52.222.214.30, 52.222.214.43, 52.222.214.54","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,baw.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,baww.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,,,
,bb59.ui.com,"18.66.112.73, 18.66.112.88, 18.66.112.58, 18.66.112.42","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bcda1fd0-1bdb-4af7-b52b-e8a6c571c10b.unifi-hosting.ui.com,143.198.78.12,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,bce64a2f-95f9-4f18-a806-f5fdeb54f6b1.unifi-hosting.ui.com,68.183.159.96,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1508.awsdns-60.org, ns-2014.awsdns-59.co.uk, ns-28.awsdns-03.com, ns-523.awsdns-01.net",,,,,,,,
,bd.sec.miui.com,,,NOERROR,,,,,,,,,,
,bd9e7ca0-426d-4963-8b55-2fa6158b8b33.unifi-hosting.ui.com,104.248.119.197,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,be79d6da-dfa6-4949-a79a-94b793bb8100.unifi-hosting.ui.com,164.92.93.2,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,be845013-5cce-4215-a257-6c69460dc57f.unifi-hosting.ui.com,142.93.195.90,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,beca.ui.com,"13.227.219.61, 13.227.219.117, 13.227.219.13, 13.227.219.99","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,beehive.miui.com,0.0.0.0,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet.c3.miui-l7-miuiauto.ashemidgnb.elb.xiaomi.com,,,,,True,0.0.0.0,,,
,bell.ui.com,"18.66.97.103, 18.66.97.10, 18.66.97.59, 18.66.97.51","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bellsouth.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,benjamin.ui.com,"18.66.112.115, 18.66.112.26, 18.66.112.92, 18.66.112.99","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bermudez.ui.com,"13.227.219.50, 13.227.219.44, 13.227.219.23, 13.227.219.17","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,beta.account.dev.ui.com,"44.232.50.103, 44.241.146.250","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,beta.account.ui.com,"18.66.112.62, 18.66.112.57, 18.66.112.83, 18.66.112.47","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,beta.unifi.dev.ui.com,"99.86.4.43, 99.86.4.7, 99.86.4.89, 99.86.4.127","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,beyondidentity.ui.com,"18.154.63.24, 18.154.63.109, 18.154.63.101, 18.154.63.45","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,159.65.220.141,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,bfar.ui.com,"13.32.99.119, 13.32.99.47, 13.32.99.78, 13.32.99.77","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bgp.slb.sp.miui.com,"120.133.33.101, 183.84.6.15","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,bigpond.ui.com,"18.154.63.96, 18.154.63.93, 18.154.63.11, 18.154.63.105","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,billing-api.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,billing.stg.svc.ui.com,"35.165.226.184, 44.231.76.209","ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:1d8:2401:f713:90ab:8b96:86b1, 2600:1f14:1d8:2400:fa23:c395:d5b1:8681",,,,,
,billing.www.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,,,,,,,,,
,billingest-api.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,billink.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,bind.ui.com,"52.222.236.42, 52.222.236.46, 52.222.236.111, 52.222.236.44","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bish.ui.com,"52.222.236.24, 52.222.236.128, 52.222.236.104, 52.222.236.31","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bits.ui.com,"18.66.112.26, 18.66.112.99, 18.66.112.115, 18.66.112.92","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,black.ui.com,"52.222.236.42, 52.222.236.44, 52.222.236.46, 52.222.236.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,blackbird.ui.com,"18.66.112.106, 18.66.112.112, 18.66.112.88, 18.66.112.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,blacksheep.ui.com,"18.66.122.107, 18.66.122.124, 18.66.122.20, 18.66.122.35","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,blog.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns3.wordpress.com, ns2.wordpress.com",,,,,,,,
,blog.ubnt.com,"54.69.46.105, 44.238.166.110, 44.230.77.54","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,prd-ubnt-redirect-2018738021.us-west-2.elb.amazonaws.com,,,,,,,,,
,blossom-vane-qiawv4nz25bzpbiws2hgqn7ee4.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
,bohr.ui.com,"18.66.122.107, 18.66.122.73, 18.66.122.99, 18.66.122.47","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bond.ui.com,"13.225.78.40, 13.225.78.11, 13.225.78.68, 13.225.78.2","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,border.ui.com,"18.66.97.51, 18.66.97.103, 18.66.97.59, 18.66.97.10","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,boss.ui.com,"13.225.78.43, 13.225.78.2, 13.225.78.33, 13.225.78.38","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bounce.ui.com,,"ns-994.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,custom-email-domain.stripe.com,"ns-2008.awsdns-59.co.uk, ns-994.awsdns-60.net, ns-1404.awsdns-47.org, ns-163.awsdns-20.com",,,,,,,feedback-smtp.us-west-2.amazonses.com,v=spf1 include:amazonses.com ~all
,bouncy.ui.com,"18.66.122.4, 18.66.122.56, 18.66.122.88, 18.66.122.65","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bpej.ui.com,"18.66.122.52, 18.66.122.100, 18.66.122.18, 18.66.122.64","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,brac.ui.com,"52.222.236.97, 52.222.236.111, 52.222.236.36, 52.222.236.69","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,brand-trust.dev.ui.com,"44.236.105.217, 44.239.16.86, 44.231.114.237, 52.27.113.160","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:32d:bf03:fc59:376d:bd00:94f0, 2600:1f14:32d:bf00:e083:bc0e:614c:e146, 2600:1f14:32d:bf02:2fd6:9860:9aae:8c1c, 2600:1f14:32d:bf01:8481:60a3:11fc:c583",,,,,
,brand-trust.ui.com,"34.213.82.211, 44.228.12.96, 44.239.67.12, 44.240.91.10","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:598:a402:a916:a00d:8fd:9d37, 2600:1f14:598:a401:8b9d:c2dd:9522:5d14, 2600:1f14:598:a403:c7f9:ed99:6824:2f44, 2600:1f14:598:a400:11e0:4148:568e:5fd6",,,,,
,brand.ui.com,"99.86.91.129, 99.86.91.12, 99.86.91.40, 99.86.91.97","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,brazil.ui.com,"108.156.60.75, 108.156.60.123, 108.156.60.30, 108.156.60.3","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bredband2.ui.com,"18.66.97.71, 18.66.97.31, 18.66.97.77, 18.66.97.128","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,brian.ui.com,"52.222.214.43, 52.222.214.54, 52.222.214.96, 52.222.214.30","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bridge.ui.com,"52.222.139.43, 52.222.139.111, 52.222.139.33, 52.222.139.67","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,bros.ui.com,"108.157.4.27, 108.157.4.126, 108.157.4.15, 108.157.4.41","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,browns.ui.com,"65.9.55.88, 65.9.55.112, 65.9.55.55, 65.9.55.118","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,brs.api.intl.miui.com,20.47.97.47,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,True,azure,,,,,,
,buffer-broom-trfpj76k2jd63h6k3zclh2pufm.go.ubnt.com,130.211.191.195,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
