new,host,a,soa,status_code,cname,has_internal_ips,internal_ips,cdn,cdn-name,txt,aaaa,ns,mx,caa
[x],abl.pat.td.com,152.199.0.96,"ns1.gammacdn.net, noc.edgecast.com",NOERROR,cs350.adn.gammacdn.net,,,,,,,,,
[x],abl.td.com,152.199.16.99,"ns1.nucdn.net, noc.edgecast.com",NOERROR,cs350.adn.nucdn.net,,,,,,,,,
[x],ablm.pat.td.com,,,NOERROR,,,,,,,,,,
[x],academy.td.com,"54.157.72.121, 3.222.203.211","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,lemonademultitenant-322503505.us-east-1.elb.amazonaws.com,,,,,,,,,
[x],acs2-prd1.td.com,192.168.230.32,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,True,192.168.230.32,,,,,,,
[x],acs2-prd2.td.com,192.168.88.72,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,True,192.168.88.72,,,,,,,
[x],admin.newissues.td.com,147.249.58.228,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],admin.testnewissues.td.com,147.249.58.240,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],admindr.newissues.td.com,147.249.59.228,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],advanceddashboard.dev.td.com,216.220.45.92,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],advanceddashboard.help.td.com,216.220.45.80,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],advanceddashboard.pat.td.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"advanceddashboard.pat.td.com.edgekey.net, e80092.b.akamaiedge.net",,,,,,,,,
[x],advanceddashboard.td.com,"80.239.150.83, 80.239.150.25","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"advanceddashboard.td.com.edgekey.net, e25257.b.akamaiedge.net",,,,,,,,,
[x],advisor.pat.td.com,152.199.16.140,"ns.chicdn.net, noc.edgecast.com",NOERROR,cs1017.adn.chicdn.net,,,,,,,,,
[x],afccr.td.com,152.199.0.204,"ns1.systemcdn.net, noc.systemcdn.net",NOERROR,cs19.adn.systemcdn.net,,,,,,,,,
[x],aftw.sit1.td.com,,,NOERROR,,,,,,,,,,
[x],agapi.pat.td.com,142.205.179.7,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,agapi.pat.td.com.globalpat.td.com,,,,,,,,,
[x],airwatch.td.com,142.205.144.108,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],airwatch1.td.com,142.205.144.199,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],amcbapi-ypci.td.com,,,NOERROR,,,,,,,,,,
[x],apigateway.td.com,152.195.52.39,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,cs1702.adn.rhocdn.net,,,,,,,,,
[x],appliquer.pat.choicerewards.ca.global.td.com,"142.205.129.173, 142.205.129.172","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],apply.pat.choicerewards.ca.global.td.com,"142.205.129.171, 142.205.129.170","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],apply.pat.td.com,"95.101.111.181, 95.101.111.136","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apply.pat.td.com.edgekey.net, e101218.b.akamaiedge.net",,,,,,,,,
[x],apply2.pat.td.com,"2.16.186.232, 2.16.186.169","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apply2.pat.td.com.edgekey.net, e101218.b.akamaiedge.net",,,,,,,,,
[x],apply2.td.com,"88.221.25.99, 88.221.25.97","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apply2.td.com.edgekey.net, e128146.b.akamaiedge.net",,,,,,,,,
[x],apply3.pat.td.com,"2.16.187.67, 2.16.187.88","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apply3.pat.td.com.edgekey.net, e101218.b.akamaiedge.net",,,,,,,,,
[x],applysoc.td.com,"95.101.74.151, 95.101.74.154","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"applysoc.td.com.edgekey.net, e128146.b.akamaiedge.net",,,,,,,,,
[x],appmail.uat.td.com,"142.205.131.15, 142.205.131.19, 142.205.131.26, 142.205.131.22, 142.205.131.17, 142.205.131.28, 142.205.131.11, 142.205.131.30","a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],appointments.td.com,"95.101.133.25, 95.101.133.59","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"appointments.td.com.edgekey.net, e100314.b.akamaiedge.net",,,,,,,,,
[x],apps.td.com,"95.101.74.138, 95.101.74.142","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"apps.td.com.edgekey.net, e70403.b.akamaiedge.net",,,,,,,,,
[x],arb.staging.td.com,3.145.237.140,"dns1.p08.nsone.net, hostmaster.nsone.net",NOERROR,artdbanknewtocanada.convertlanguage.com,,,,,,,,,
[x],arb.td.com,152.199.1.71,"ns1.xicdn.net, noc.edgecast.com",NOERROR,cs1065.adn.xicdn.net,,,,,,,,,
[x],atlas.pat.td.com,142.205.152.24,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],autest.td.com,,,NOERROR,,,,,,,,,,
[x],authentication.bdc.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],authentication.pat.td.com,"2.16.187.35, 2.16.187.67","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"authentication.pat.td.com.edgekey.net, e91027.b.akamaiedge.net",,,,,,,,,
[x],authentication.td.com,152.199.16.69,"ns1.upsiloncdn.net, noc.edgecast.com",NOERROR,cs806.adn.upsiloncdn.net,,,,,,,,,
[x],authmaint.pat.td.com,"2.20.143.91, 2.20.143.80","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"authmaint.pat.td.com.edgekey.net, e91027.b.akamaiedge.net",,,,,,,,,
[x],authorization.pat.td.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"authorization.pat.td.com.edgekey.net, e91027.b.akamaiedge.net",,,,,,,,,
[x],authorization.td.com,152.199.16.69,"ns1.upsiloncdn.net, noc.edgecast.com",NOERROR,cs806.adn.upsiloncdn.net,,,,,,,,,
[x],autocentres.td.com,"2.16.187.49, 2.16.187.106","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"autocentres.td.com.edgekey.net, e100314.b.akamaiedge.net",,,,,,,,,
[x],autodiscover.mgd.td.com,"23.103.227.70, 23.103.227.86, 23.103.227.118, 23.103.234.214, 206.191.254.150, 206.191.254.166, 23.103.234.230, 23.103.227.102, 23.103.232.38, 23.103.232.6, 23.103.232.54, 23.103.234.246, 206.191.254.134, 23.103.234.198, 206.191.254.182","ph0mgt0101dc001.prdmgt01.prod.exchangelabs.com, msnhst.microsoft.com, ch0mgt0101dc001.prdmgt01.prod.exchangelabs.com",NOERROR,"066-1-d.outlook.com, pod72008.outlook.com",,,,,,,,,
[x],avantagegestiondepatrimoinetd.td.com,52.8.50.214,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],banquenet.pat.td.com,"23.213.161.214, 23.213.161.211","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"banquenet.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],banquenet.pilot.td.com,"80.239.254.36, 95.101.133.66","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"banquenet.pilot.td.com.edgekey.net, e120192.b.akamaiedge.net",,,,,,,,,
[x],banquenet13.pat.td.com,"96.16.54.147, 96.16.54.121","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"banquenet13.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],banquenet2.pat.td.com,"96.16.54.114, 96.16.54.112","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"banquenet2.pat.td.com.edgekey.net, e129652.b.akamaiedge.net",,,,,,,,,
[x],banquenet3.pat.td.com,"2.16.186.145, 2.16.186.233","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"banquenet3.pat.td.com.edgekey.net, e16031.b.akamaiedge.net",,,,,,,,,
[x],banquenetbdc.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],banquenetbdcb.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],banquenetsocb.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bat-edge-mtls.video.pat.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bcdn.td.com,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"bcdn-dfb31537.we-stats.com, d21ydkdvf8zs8d.cloudfront.net",,,True,cloudfront,,,,,
[x],bdclync2013pool-extweb.td.com,142.205.218.111,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],beta.td.com,192.229.182.193,"ns1.taucdn.net, noc.edgecast.com",NOERROR,cs805.adn.taucdn.net,,,,,,,,,
[x],beta.wcmcaas.td.com,152.199.0.237,"ns1.xicdn.net, noc.edgecast.com",NOERROR,cs657.adn.xicdn.net,,,,,,,,,
[x],bfaaavsce1vcsev.video.pat.td.com,142.205.17.61,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaaavsce2vcsev.video.pat.td.com,142.205.17.60,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce1vcsev.video.td.com,142.205.17.39,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce2vcsev.video.td.com,142.205.17.40,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce3vcsev.video.td.com,142.205.17.41,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce4vcsev.video.td.com,142.205.17.42,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce5vcsev.video.td.com,142.205.17.43,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbce6vcsev.video.td.com,142.205.17.44,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx21vcsev.video.td.com,142.205.104.53,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx22vcsev.video.td.com,142.205.104.54,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx41vcsev.video.td.com,142.205.104.57,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx42vcsev.video.td.com,142.205.104.58,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx43vcsev.video.td.com,142.205.104.59,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvbcx44vcsev.video.td.com,142.205.104.60,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvsce2vcsev.video.td.com,142.205.17.34,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvsce3vcsev.video.td.com,142.205.17.35,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvsce4vcsev.video.td.com,142.205.17.36,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvsce5vcsev.video.td.com,142.205.17.37,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscv0ucmev-ms.video.td.com,,,NOERROR,,,,,,,,,,
[x],bfaapvscx12vcsev.video.td.com,142.205.168.63,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx13vcsev.video.td.com,142.205.168.130,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx14vcsev.video.td.com,142.205.168.131,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx31vcsev.video.td.com,142.205.168.132,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx32vcsev.video.td.com,142.205.169.15,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx33vcsev.video.td.com,142.205.168.64,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvscx34vcsev.video.td.com,142.205.169.14,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvssg3vcsev.video.td.com,118.189.49.53,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvssg4vcsev.video.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bfaapvt2k1vcsev.video.td.com,81.128.169.150,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],bien.td.com,45.60.123.18,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,"bien-td.vscreen.org, kni6gdy.x.incapdns.net",,,True,incapsula,,,,,
[x],btcalculator.td.com,"2.16.186.123, 2.16.186.187","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"btcalculator.td.com.edgekey.net, e245562.b.akamaiedge.net",,,,,,,,,
[x],business-banking.dev.smartforms.td.com,"13.224.189.119, 13.224.189.9, 13.224.189.97, 13.224.189.116","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],business-banking.pat.smartforms.td.com,"18.66.122.74, 18.66.122.14, 18.66.122.121, 18.66.122.38","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],business-banking.sit.smartforms.td.com,"13.32.121.76, 13.32.121.105, 13.32.121.115, 13.32.121.47","ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],business-banking.smartforms.td.com,"108.157.214.33, 108.157.214.32, 108.157.214.40, 108.157.214.87","ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],businessbillpay.bat.td.com,12.168.132.41,"ns6.onefiserv.com, domainmanager.fiserv.com",NOERROR,tdbank-buildercc-cert.checkfreeweb.com,,,,,,,,,
[x],businesscentral3.pat.td.com,152.199.17.16,"ns1.epsiloncdn.net, noc.edgecast.com",NOERROR,cs2.adn.epsiloncdn.net,,,,,,,,,
[x],bweb.dev.smartforms.td.com,"13.224.189.9, 13.224.189.97, 13.224.189.116, 13.224.189.119","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],bweb.pat.smartforms.td.com,"18.66.122.74, 18.66.122.14, 18.66.122.38, 18.66.122.121","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],c2401-mweb01.ise.pos.net.td.com,139.131.102.231,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ca-edge-mtls.video.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],ca.webex.pat.td.com,142.205.122.145,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],calendriercommunautaire.td.com,"3.220.57.224, 3.232.242.170, 52.20.78.240, 54.91.59.199","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,sheltered-flea-xdaculdt9z2xzk5xihkz7vmm.herokudns.com,,,,,,,,,
[x],callme.pat.td.com,152.199.0.249,"ns.omegacdn.net, noc.edgecast.com",NOERROR,cs350.adn.omegacdn.net,,,,,,,,,
[x],callme.td.com,152.199.17.1,"ns1.mucdn.net, noc.edgecast.com",NOERROR,cs1350.adn.mucdn.net,,,,,,,,,
[x],card-selector.td.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"card-selector.td.com.edgekey.net, e102352.b.akamaiedge.net",,,,,,,,,
[x],cards.td.com,13.111.140.178,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],carepayments.pat.td.com,152.199.16.208,"ns1.alphacdn.net, noc.edgecast.com",NOERROR,cs14.adn.alphacdn.net,,,,,,,,,
[x],carteprimestd.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],cartes.td.com,13.111.140.179,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],catalog.dev.smartforms.td.com,"13.224.189.116, 13.224.189.119, 13.224.189.97, 13.224.189.9","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],catalog.pat.smartforms.td.com,"18.66.122.121, 18.66.122.74, 18.66.122.14, 18.66.122.38","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],catalog.sit.smartforms.td.com,"99.86.91.29, 99.86.91.21, 99.86.91.35, 99.86.91.4","ns-250.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],catalog.smartforms.td.com,"18.173.233.4, 18.173.233.35, 18.173.233.30, 18.173.233.69","ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],catalogue.dev.smartforms.td.com,"13.224.189.116, 13.224.189.119, 13.224.189.9, 13.224.189.97","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],catalogue.pat.smartforms.td.com,"18.154.63.75, 18.154.63.100, 18.154.63.14, 18.154.63.32","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],cbaw.smartforms.td.com,"13.32.145.24, 13.32.145.128, 13.32.145.61, 13.32.145.82","ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
[x],centrepourentreprises3.pat.td.com,152.199.17.16,"ns1.epsiloncdn.net, noc.edgecast.com",NOERROR,cs2.adn.epsiloncdn.net,,,,,,,,,
[x],cfr-test.td.com,52.154.174.214,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,cfr.us.v2.we-stats.com,,,True,azure,,,,,
[x],cfr.td.com,52.154.174.214,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,cfr.us.v2.we-stats.com,,,True,azure,,,,,
[x],chat.pat.td.com,"95.101.74.154, 95.101.74.153","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"chat.pat.td.com.edgekey.net, e96396.b.akamaiedge.net",,,,,,,,,
[x],cipfr.pat.td.com,,,NOERROR,,,,,,,,,,
[x],cipfr80.sys.td.com,,,NOERROR,,,,,,,,,,
[x],cl3api.bdc.td.com,142.205.34.147,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],cl3api.soc.td.com,142.205.34.146,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],cl3apiportal.pat.td.com.globalpat.td.com,142.205.34.118,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,,,,,,,,,,
[x],cl3apiportal.prepat.td.com,142.205.34.117,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,cl3apiportal.prepat.td.com.globalpat.td.com,,,,,,,,,
[x],cl3apiportal.prepat.td.com.globalpat.td.com,142.205.34.117,"nstorpat.tdbank.ca, hostmaster.nstorpat.tdbank.ca.globalpat.td.com",NOERROR,,,,,,,,,,
[x],claimservices.pat.td.com,152.199.17.37,"ns1.upsiloncdn.net, noc.edgecast.com",NOERROR,cs20121.adn.upsiloncdn.net,,,,,,,,,
[x],claimservices.sys.td.com,152.199.17.37,"ns1.upsiloncdn.net, noc.edgecast.com",NOERROR,cs20121.adn.upsiloncdn.net,,,,,,,,,
[x],click.e.preciousmetals.td.com,128.17.96.125,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],cloud.e.preciousmetals.td.com,128.17.80.140,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],collabgw1.td.com,142.205.144.195,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],collabgw1.video.td.com,142.205.144.195,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],collabgw2.td.com,142.205.144.196,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],collabgw2.video.td.com,142.205.144.196,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],collabgw3.td.com,142.205.104.24,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],collabgw4.td.com,142.205.104.25,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],commercialbanking.td.com,"104.18.115.52, 104.18.116.52, 104.18.112.52, 104.18.113.52, 104.18.114.52","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,"commercialbanking.td.com.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,,True,cloudflare,,"2606:4700::6812:7334, 2606:4700::6812:7434, 2606:4700::6812:7034, 2606:4700::6812:7134, 2606:4700::6812:7234",,,
[x],communityevents.td.com,"3.232.242.170, 54.91.59.199, 52.20.78.240, 3.220.57.224","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,stark-coast-6yg0pg97v1l6honm2luvrjhv.herokudns.com,,,,,,,,,
[x],confimation-etudiant.td.com,69.84.135.101,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb25.td.com,142.205.206.157,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb26.td.com,142.205.206.182,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb35.td.com,142.205.232.149,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb36.td.com,142.205.232.152,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb45.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb46.td.com,142.205.209.127,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],correspondentweb47.td.com,142.205.209.144,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],courtierweb.pilot.td.com,"80.239.150.59, 80.239.150.33","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"courtierweb.pilot.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],courtierweb.td.com,"95.101.111.171, 95.101.111.164","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"courtierweb.td.com.edgekey.net, e95012.b.akamaiedge.net",,,,,,,,,
[x],courtierweb1.pat.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],courtierweb13.pat.td.com,"23.222.79.136, 23.222.79.240","n0ksd.akamaiedge.net, hostmaster.akamai.com",NOERROR,"courtierweb13.pat.td.com.edgekey.net, e98332.ksd.akamaiedge.net",,,,,,,,,
[x],courtierweb3.pat.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],courtierwebbdc.pilot.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],courtierwebsoc.pilot.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc001cincc.td.com,142.205.54.132,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc002cincc.td.com,142.205.54.135,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc003cincc.td.com,142.205.54.138,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc004cincc.td.com,142.205.54.141,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc005cincc.td.com,142.205.54.144,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc01bcincc.td.com,142.205.54.131,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc02bcincc.td.com,,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc03acincc.td.com,142.205.54.136,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc03bcincc.td.com,142.205.54.137,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc04acincc.td.com,142.205.54.139,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc05acincc.td.com,142.205.54.142,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvbc05bcincc.td.com,142.205.54.143,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc002cincc.td.com,142.205.54.7,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc004cincc.td.com,142.205.54.13,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc005cincc.td.com,142.205.54.16,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc01bcincc.td.com,142.205.54.3,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc02acincc.td.com,142.205.54.5,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc02bcincc.td.com,142.205.54.6,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc03acincc.td.com,142.205.54.8,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc03bcincc.td.com,142.205.54.9,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc04acincc.td.com,142.205.54.11,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc04bcincc.td.com,142.205.54.12,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc05acincc.td.com,142.205.54.14,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],craapvsc05bcincc.td.com,142.205.54.15,"a1-113.akam.net, dnstech.tdbank.ca",NOERROR,,,,,,,,,,
[x],crafdev1.td.com,,,NOERROR,,,,,,,,,,
[x],crdmweb-devsitbat.td.com,,,NOERROR,,,,,,,,,,
