new,host,a,cname,soa,txt,status_code,has_internal_ips,internal_ips,ns,aaaa,mx,cdn,cdn-name,caa,ptr
[x],centro.wistia.com,"52.22.118.120, 34.200.91.151, 3.231.101.209, 34.234.89.134, 54.227.158.38, 54.158.204.170",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],century.zoom.us,170.114.52.2,"www.zoom.us, zoom.us","ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com","h1-domain-verification=5yw85Ewx1obuckMSkZQokfDYewnzdBw9JqKmZWMXqFs2F3cq, knowbe4-site-verification=c3a762336824e50b8902fc5d47a79dd9, ljtjrbvpt98v132shnhkm0thlt, nintex.5e7289cea709bf0d10e77561, oo414pse7fk8ntk80qoms9poc1, pardot_84442_*=f0bf83bf261ad77163f6e86fc94ae06036d153cc65df5531309b396933da9591, slack-domain-verification=DPFh88HZR7KVwJkwlh98Y0PgSABl6BKgY1hVlwhC, smartsheet-site-validation=DYfGXuyJc7oq-_D05ZZyl6QGXpRWSWpR, spycloud-domain-verification=889b71d1-9e56-48da-a7cc-f3bc6497ca2f, status-page-domain-verification=pc76p1k8712r, stripe-verification=56bc5cf2da44b2033da49b45ed3789209db29432268975666693a750ecfde757, teamviewer-sso-verification=4f42e066d37d4305b4091646efd91add, v=DMARC1; p=reject; ri=3600; rua=mailto:sesbounce@zoom.us,mailto:dmarc_rua@emaildefense.proofpoint.com, v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:_spf.google.com include:amazonses.com ip4:52.38.191.241 include:servers.mcsv.net include:_spf.salesforce.com include:spf.mandrillapp.com ip4:13.110.78.0/24 ~all, v=zoomadn us.zoom.idp.commercial=zoom.okta.com, vmware-cloud-verification-4d68d199-43dd-455f-ad71-18141d5d09c8, HaFoSdUeCSdJo9U8lG@NWZ6vnoRltUteEAl&yuY$$eE25sKJguFH58Lss%9@e73OK#XigH^i3mCDjax&gfZq*90lw4k4Vi3UMpC, SFMC-FEDGKE8lGkIFM2TngfZtUoES_Ep-nR1DSOvRZFxz, adobe-idp-site-verification=7116ab50a89b2c2402382aea3362209410eac90f2a590f358ce1189d0ca1a8c4, apple-domain-verification=CbBNkhNvbPFzgvvv, atlassian-domain-verification=4y6yoGrdYbj4zq5bMXvpGI1KFVEzSVuWMYG4/Gv4BuFjIthTVBWnV8qf47TYfL5Q, atlassian-domain-verification=o4YG+mXlOE6uTJb7uGimcl9DJZnVg4aimBCf/4UrplRJvMk84JnXh2zF8jZz21Fx, canva-site-verification=Fxuo9x2-ohLElGZ9w9XYHw, csb6c7cn6kf21c5xvwmhnn347fczbr9x, cui69v35i9t5lj9360gajgt1tc, docker-verification=e55e0281-9c6f-4cba-8788-e50c50899b3f, docusign=b21dec83-4d62-479c-b2aa-43a0cd4c125a, dropbox-domain-verification=3s15m13l23wp, facebook-domain-verification=r9u6lu6z5wy3yokf7yd52l6k08xqsx, google-site-verification=2JXQP1qfUwhK_5Wkn1gmXAFa2RD8raNeqWBD2_MtQqs, google-site-verification=G6mELnMFHZrRpJ_rAqHPDP2voFX3_g-lN78U-eJ7xJY, google-site-verification=RA1o2A5KlW67SrvzJ4JovDWlkMzOtxJnS6Lq4MWso1Q, google-site-verification=gqo5WilnbGIuUTc-MdPuJkHvsEyOVOyUnbnK2uAgfrI, google-site-verification=kzxH5gxEvbMw9EUX-uQNCNxzoHNk7eksOJdaOLt-WYA, google-site-verification=yofTND47qXdSBHRBZSkPUrP0QQ-WF76h-K-F05IHmj0",NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",2407:30c0:182::aa72:3402,"mxa-00569201.gslb.pphosted.com, mxb-00569201.gslb.pphosted.com",,,"mailto:security@zoom.us, amazon.com, digicert.com, godaddy.com, letsencrypt.org, pki.goog, sectigo.com",
[x],ceojuice.wistia.com,"34.234.89.134, 34.200.91.151, 52.22.118.120, 54.227.158.38, 54.158.204.170, 3.231.101.209",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],ceplan.wistia.com,"34.200.91.151, 54.227.158.38, 54.158.204.170, 52.22.118.120, 3.231.101.209, 34.234.89.134",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],cert.zoomgov.com,"160.1.56.158, 160.1.56.157, 160.1.56.156",www.zoomgov.com,"ns-1233.awsdns-26.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],certemy.wistia.com,"52.22.118.120, 34.200.91.151, 3.231.101.209, 34.234.89.134, 54.227.158.38, 54.158.204.170",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],certification.university.zoom.us,"34.236.22.110, 3.217.205.239",certification-zoomus.talentlms.com,"ns-1460.awsdns-54.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],cesta-pokani.wistia.com,"3.231.101.209, 54.227.158.38, 34.200.91.151, 52.22.118.120, 54.158.204.170, 34.234.89.134",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],cfht.zoom.com,170.114.0.12,"us06web.zoom.com, www.zoom.com, zoom.com","ns-968.awsdns-57.net, awsdns-hostmaster.amazon.com","v=DMARC1; p=none; ri=3600; rua=mailto:sesbounce@zoom.us,mailto:dmarc_rua@emaildefense.proofpoint.com, v=spf1 mx include:_spf.google.com include:amazonses.com ip4:52.38.191.241 include:spf.mandrillapp.com include:stspg-customer.com exists:%{i}._spf.mta.salesforce.com ip4:13.111.2.177  ~all, 06n3zb0ycwlgmqr4c9l9frn370klrcvv, HaFoSdUeCSdJo9U8lG@NWZ6vnoRltUteEAl&yuY$$eE25sKJguFH58Lss%9@e73OK#XigH^i3mCDjax&gfZq*90lw4k4Vi3UMpC, MS=ms37328709, adobe-idp-site-verification=7116ab50a89b2c2402382aea3362209410eac90f2a590f358ce1189d0ca1a8c4, apple-domain-verification=bzL9n7DPRh8nIyQU, atlassian-domain-verification=o4YG+mXlOE6uTJb7uGimcl9DJZnVg4aimBCf/4UrplRJvMk84JnXh2zF8jZz21Fx, docker-verification=5d64ad19-0f15-46a0-9bc3-817e577eb276, dropbox-domain-verification=9dklsyoh0ul, google-site-verification=k1nKdEppgAfcBIQjwlOflCohpA7U4fc4PhIhwNrHf1c, google-site-verification=wa9RTNAmvbZSMxaJqaXeIjJ7NHBNN7xCuBKD1sZuDfY, google-site-verification=yiEieNiefNiSqgLq5rY_z_HyZ4HjDX_0yJlJME33_jA, h1-domain-verification=5yw85Ewx1obuckMSkZQokfDYewnzdBw9JqKmZWMXqFs2F3cq, nintex.5e7289cea709bf0d10e77561, s4pcsx9yj8thv2vb6gh6ryydd05zvcr9, smartsheet-site-validation=WHwoPMjyyUbL71JC9sECier4NQyyIVaL, spycloud-domain-verification=25022702-4ddc-4746-be61-c2baf9b129e9, stripe-verification=56bc5cf2da44b2033da49b45ed3789209db29432268975666693a750ecfde757",NOERROR,,,"ns-1473.awsdns-56.org, ns-1861.awsdns-40.co.uk, ns-481.awsdns-60.com, ns-968.awsdns-57.net",,"mxb-00569201.gslb.pphosted.com, mxa-00569201.gslb.pphosted.com",,,,
[x],cfht.zoom.us,170.114.52.6,us06web.zoom.us,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",google-site-verification=Nr9BK8hLngPNVT5LPxN2ONLMvkfhZxtcj2L0Wzc-thc,NOERROR,,,,2407:30c0:182::aa72:3406,,,,,
[x],cfr.zoom.us,,us06web.zoom.us,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",google-site-verification=Nr9BK8hLngPNVT5LPxN2ONLMvkfhZxtcj2L0Wzc-thc,NOERROR,,,,,,,,,
[x],cfs.zoom.com,170.114.0.15,"us06web.zoom.com, www.zoom.com, zoom.com","ns-968.awsdns-57.net, awsdns-hostmaster.amazon.com","v=DMARC1; p=none; ri=3600; rua=mailto:sesbounce@zoom.us,mailto:dmarc_rua@emaildefense.proofpoint.com, v=spf1 mx include:_spf.google.com include:amazonses.com ip4:52.38.191.241 include:spf.mandrillapp.com include:stspg-customer.com exists:%{i}._spf.mta.salesforce.com ip4:13.111.2.177  ~all, 06n3zb0ycwlgmqr4c9l9frn370klrcvv, HaFoSdUeCSdJo9U8lG@NWZ6vnoRltUteEAl&yuY$$eE25sKJguFH58Lss%9@e73OK#XigH^i3mCDjax&gfZq*90lw4k4Vi3UMpC, MS=ms37328709, adobe-idp-site-verification=7116ab50a89b2c2402382aea3362209410eac90f2a590f358ce1189d0ca1a8c4, apple-domain-verification=bzL9n7DPRh8nIyQU, atlassian-domain-verification=o4YG+mXlOE6uTJb7uGimcl9DJZnVg4aimBCf/4UrplRJvMk84JnXh2zF8jZz21Fx, docker-verification=5d64ad19-0f15-46a0-9bc3-817e577eb276, dropbox-domain-verification=9dklsyoh0ul, google-site-verification=k1nKdEppgAfcBIQjwlOflCohpA7U4fc4PhIhwNrHf1c, google-site-verification=wa9RTNAmvbZSMxaJqaXeIjJ7NHBNN7xCuBKD1sZuDfY, google-site-verification=yiEieNiefNiSqgLq5rY_z_HyZ4HjDX_0yJlJME33_jA, h1-domain-verification=5yw85Ewx1obuckMSkZQokfDYewnzdBw9JqKmZWMXqFs2F3cq, nintex.5e7289cea709bf0d10e77561, s4pcsx9yj8thv2vb6gh6ryydd05zvcr9, smartsheet-site-validation=WHwoPMjyyUbL71JC9sECier4NQyyIVaL, spycloud-domain-verification=25022702-4ddc-4746-be61-c2baf9b129e9, stripe-verification=56bc5cf2da44b2033da49b45ed3789209db29432268975666693a750ecfde757",NOERROR,,,"ns-968.awsdns-57.net, ns-1473.awsdns-56.org, ns-1861.awsdns-40.co.uk, ns-481.awsdns-60.com",,"mxa-00569201.gslb.pphosted.com, mxb-00569201.gslb.pphosted.com",,,,
[x],cfs.zoom.us,170.114.52.6,us06web.zoom.us,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",google-site-verification=Nr9BK8hLngPNVT5LPxN2ONLMvkfhZxtcj2L0Wzc-thc,NOERROR,,,,2407:30c0:182::aa72:3406,,,,,
[x],cftc-gov.zoomgov.com,"160.1.56.156, 160.1.56.157, 160.1.56.158",www.zoomgov.com,"ns-1233.awsdns-26.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],cgc.zoom.us,170.114.52.3,us02web.zoom.us,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,2407:30c0:182::aa72:3403,,,,,
[x],cgsinc.wistia.com,"34.200.91.151, 3.231.101.209, 54.227.158.38, 34.234.89.134, 54.158.204.170, 52.22.118.120",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],ch01hwaccess01.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01hwaccess02.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01icaccess01.zrh.zoom.us,159.124.225.241,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,2620:123:2053:10:159:124:225:241,,,,,
[x],ch01icaccess02.zrh.zoom.us,159.124.225.241,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,2620:123:2053:10:159:124:225:241,,,,,
[x],ch01icbackup01.zrh.zoom.us,159.124.225.241,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,2620:123:2053:10:159:124:225:241,,,,,
[x],ch01ioaccess01.zrh.zoom.us,159.124.225.240,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01ioaccess02.zrh.zoom.us,159.124.225.240,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01iobackup01.zrh.zoom.us,159.124.225.240,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01mongo.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],ch01mongo1.corps.zoom.us,10.11.6.22,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,True,10.11.6.22,,,,,,,
[x],ch01mongo2.corps.zoom.us,10.11.6.23,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,True,10.11.6.23,,,,,,,
[x],ch01mongo3.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01mongo5.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01mongo6.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],ch01mongoproxy-web.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01mongoproxy-xmpp.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01mongoproxy.corps.zoom.us,20.203.159.195,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01mongoproxy1.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01mongoproxy2.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01mongoproxy3.corps.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",RESERVED,NOERROR,,,,,,,,,
[x],ch01sip0a.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1224.awsdns-25.org, ns-1866.awsdns-41.co.uk, ns-370.awsdns-46.com, ns-825.awsdns-39.net",,,,,,
[x],ch01sip0b.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0c.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0d.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0e.zrh.zoom.us,,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0f.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0g.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0h.zrh.zoom.us,159.124.225.238,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0i.zrh.zoom.us,159.124.225.241,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,2620:123:2053:10:159:124:225:241,,,,,
[x],ch01sip0j.zrh.zoom.us,,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01sip0o.zrh.zoom.us,159.124.225.240,,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01siphw01.zrh.zoom.us,159.124.225.238,ch01hwaccess01.zrh.zoom.us,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ch01siphw02.zrh.zoom.us,159.124.225.238,ch01hwaccess02.zrh.zoom.us,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1224.awsdns-25.org, ns-1866.awsdns-41.co.uk, ns-370.awsdns-46.com, ns-825.awsdns-39.net",,,,,,
[x],ch01sipic01.zrh.zoom.us,159.124.225.241,ch01icaccess01.zrh.zoom.us,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,2620:123:2053:10:159:124:225:241,,,,,
[x],ch01sipic02.zrh.zoom.us,159.124.225.241,ch01icaccess02.zrh.zoom.us,,,NOERROR,,,,,,,,,
[x],ch01sipio01.zrh.zoom.us,159.124.225.240,ch01ioaccess01.zrh.zoom.us,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1224.awsdns-25.org, ns-1866.awsdns-41.co.uk, ns-370.awsdns-46.com, ns-825.awsdns-39.net",,,,,,
[x],ch01sipio02.zrh.zoom.us,159.124.225.240,ch01ioaccess02.zrh.zoom.us,"ns-1866.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],cha.zoom.us,"170.114.52.2, 205.251.193.131, 205.251.195.120, 205.251.196.113, 205.251.198.236","www.zoom.us, zoom.us","ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com","csb6c7cn6kf21c5xvwmhnn347fczbr9x, HaFoSdUeCSdJo9U8lG@NWZ6vnoRltUteEAl&yuY$$eE25sKJguFH58Lss%9@e73OK#XigH^i3mCDjax&gfZq*90lw4k4Vi3UMpC, docusign=b21dec83-4d62-479c-b2aa-43a0cd4c125a, cui69v35i9t5lj9360gajgt1tc, adobe-idp-site-verification=7116ab50a89b2c2402382aea3362209410eac90f2a590f358ce1189d0ca1a8c4, google-site-verification=kzxH5gxEvbMw9EUX-uQNCNxzoHNk7eksOJdaOLt-WYA, google-site-verification=gqo5WilnbGIuUTc-MdPuJkHvsEyOVOyUnbnK2uAgfrI, ljtjrbvpt98v132shnhkm0thlt, v=DMARC1; p=reject; ri=3600; rua=mailto:sesbounce@zoom.us,mailto:dmarc_rua@emaildefense.proofpoint.com, teamviewer-sso-verification=4f42e066d37d4305b4091646efd91add, v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:_spf.google.com include:amazonses.com ip4:52.38.191.241 include:servers.mcsv.net include:_spf.salesforce.com include:spf.mandrillapp.com ip4:13.110.78.0/24 ~all, docker-verification=e55e0281-9c6f-4cba-8788-e50c50899b3f, nintex.5e7289cea709bf0d10e77561, google-site-verification=2JXQP1qfUwhK_5Wkn1gmXAFa2RD8raNeqWBD2_MtQqs, spycloud-domain-verification=889b71d1-9e56-48da-a7cc-f3bc6497ca2f, dropbox-domain-verification=3s15m13l23wp, facebook-domain-verification=r9u6lu6z5wy3yokf7yd52l6k08xqsx, smartsheet-site-validation=DYfGXuyJc7oq-_D05ZZyl6QGXpRWSWpR, status-page-domain-verification=pc76p1k8712r, knowbe4-site-verification=c3a762336824e50b8902fc5d47a79dd9, vmware-cloud-verification-4d68d199-43dd-455f-ad71-18141d5d09c8, oo414pse7fk8ntk80qoms9poc1, v=zoomadn us.zoom.idp.commercial=zoom.okta.com, slack-domain-verification=DPFh88HZR7KVwJkwlh98Y0PgSABl6BKgY1hVlwhC, atlassian-domain-verification=o4YG+mXlOE6uTJb7uGimcl9DJZnVg4aimBCf/4UrplRJvMk84JnXh2zF8jZz21Fx, canva-site-verification=Fxuo9x2-ohLElGZ9w9XYHw, SFMC-FEDGKE8lGkIFM2TngfZtUoES_Ep-nR1DSOvRZFxz, stripe-verification=56bc5cf2da44b2033da49b45ed3789209db29432268975666693a750ecfde757, google-site-verification=G6mELnMFHZrRpJ_rAqHPDP2voFX3_g-lN78U-eJ7xJY, atlassian-domain-verification=4y6yoGrdYbj4zq5bMXvpGI1KFVEzSVuWMYG4/Gv4BuFjIthTVBWnV8qf47TYfL5Q, google-site-verification=yofTND47qXdSBHRBZSkPUrP0QQ-WF76h-K-F05IHmj0, pardot_84442_*=f0bf83bf261ad77163f6e86fc94ae06036d153cc65df5531309b396933da9591, h1-domain-verification=5yw85Ewx1obuckMSkZQokfDYewnzdBw9JqKmZWMXqFs2F3cq, google-site-verification=RA1o2A5KlW67SrvzJ4JovDWlkMzOtxJnS6Lq4MWso1Q, apple-domain-verification=CbBNkhNvbPFzgvvv",NOERROR,,,"ns-1772.awsdns-29.co.uk, ns-1137.awsdns-14.org, ns-387.awsdns-48.com, ns-888.awsdns-47.net",2407:30c0:182::aa72:3402,"mxa-00569201.gslb.pphosted.com, mxb-00569201.gslb.pphosted.com",,,"digicert.com, letsencrypt.org, godaddy.com, sectigo.com, amazon.com, mailto:security@zoom.us, pki.goog",
[x],challengeforchange.wistia.com,"54.227.158.38, 54.158.204.170, 34.200.91.151, 3.231.101.209, 52.22.118.120, 34.234.89.134",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],chameleon.wistia.com,"34.234.89.134, 34.200.91.151, 52.22.118.120, 54.227.158.38, 54.158.204.170, 3.231.101.209",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],championsoncology.wistia.com,"3.231.101.209, 34.234.89.134, 54.158.204.170, 52.22.118.120, 34.200.91.151, 54.227.158.38",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],channelassist.wistia.com,"3.231.101.209, 54.158.204.170, 54.227.158.38, 52.22.118.120, 34.200.91.151, 34.234.89.134",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],channeldynamics.wistia.com,"34.234.89.134, 34.200.91.151, 54.227.158.38, 3.231.101.209, 54.158.204.170, 52.22.118.120",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],chanzuckerberg.wistia.com,"54.227.158.38, 34.234.89.134, 3.231.101.209, 52.22.118.120, 34.200.91.151, 54.158.204.170",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1446.awsdns-52.org, ns-1706.awsdns-21.co.uk, ns-55.awsdns-06.com, ns-792.awsdns-35.net",,,,,,
[x],chaos.zoom.us,170.114.10.215,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],chappsinspectionapps.wistia.com,"34.200.91.151, 3.231.101.209, 54.227.158.38, 54.158.204.170, 34.234.89.134, 52.22.118.120",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
[x],chargespot.wistia.com,"34.234.89.134, 3.231.101.209, 54.227.158.38, 54.158.204.170, 34.200.91.151, 52.22.118.120",cname-wistia-app-production.wistia.com,"ns-55.awsdns-06.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=webservices-prod-2",NOERROR,,,,,,,,,
