input,title,status_code,content_length,port,url,scheme,method,host,path,favicon,a_,lines,failed,webserver,content_type,tech_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired,tls_self_signed
gpas.security.datastax.com,,503,,443,https://gpas.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,gpas.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,gpas.security.datastax.com,,,,,,,,
graduateleverage.security.datastax.com,,503,,443,https://graduateleverage.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,graduateleverage.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,graduateleverage.security.datastax.com,,,,,,,,
grafana-external.azure-us-west-2.dev.streaming.datastax.com,401 Authorization Required,401,574,443,https://grafana-external.azure-us-west-2.dev.streaming.datastax.com:443,https,GET,20.42.145.221,/,1335698669,20.42.145.221,14,False,,text/html,HSTS,grafana-external.azure-us-west-2.dev.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-03T13:04:07Z,2023-07-02T13:04:06Z,CN=grafana-external.azure-us-west-2.dev.streaming.datastax.com,grafana-external.azure-us-west-2.dev.streaming.datastax.com,grafana-external.azure-us-west-2.dev.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,879ed661013971a09c5ccf584f5fe649,0a3195fa1c0881ed3965f70b59e889bfd348dc06469158619c24d0feb4273966,,ctls,grafana-external.azure-us-west-2.dev.streaming.datastax.com,,azure,,True,,,,
grafana-external.quera-part-awsue1.quera.streaming.datastax.com,401 Authorization Required,401,172,443,https://grafana-external.quera-part-awsue1.quera.streaming.datastax.com:443,https,GET,18.233.143.47,/,-1710455754,18.233.143.47,8,False,,text/html,HSTS,grafana-external.quera-part-awsue1.quera.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-04T14:11:57Z,2023-07-03T14:11:56Z,CN=grafana-external.quera-part-awsue1.quera.streaming.datastax.com,grafana-external.quera-part-awsue1.quera.streaming.datastax.com,grafana-external.quera-part-awsue1.quera.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3b986ba44dac389873978e7fa4c291d6,294741955f74b3d35cfb4c629ebc408453e14cfe03a4446d7353d8aefc121086,,ctls,grafana-external.quera-part-awsue1.quera.streaming.datastax.com,,,,,,,,
grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,401 Authorization Required,401,172,443,https://grafana-external.quera-prod-awsue1.quera.streaming.datastax.com:443,https,GET,54.145.76.9,/,-1710455754,54.145.76.9,8,False,,text/html,HSTS,grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-04T14:11:49Z,2023-07-03T14:11:48Z,CN=grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b7b0fc438de618bde2bfc2f7df1381cc,452c34eb046e55eeb38e4366aba2a33cbdf72f996a2dd26a44680b49c2955df3,,ctls,grafana-external.quera-prod-awsue1.quera.streaming.datastax.com,,,,,,,,
grafana.aws-useast1.staging.streaming.datastax.com,DataStax - Sign In,200,24100,80,http://grafana.aws-useast1.staging.streaming.datastax.com:80,http,GET,54.85.181.252,/,-1308489028,52.201.91.26,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://127.0.0.1:65141,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=Lq94irRpIdpWIJvNSx2RIVMQ5oYRmi,,"Okta, Inc.",,,
grafana.aws-useast1.streaming.datastax.com,DataStax - Sign In,200,24190,443,https://grafana.aws-useast1.streaming.datastax.com:443,https,GET,54.164.93.12,/,-1369564705,54.164.93.12,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,datastax.kerberos.okta.com,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=LvAY4raMxdWV7YIlUm0Eyb6VjZ5s1Qir,,"Okta, Inc.",,,
grafana.aws-useast2.dev.streaming.datastax.com,DataStax - Sign In,200,24112,443,https://grafana.aws-useast2.dev.streaming.datastax.com:443,https,GET,3.128.62.141,/,-1139537218,3.128.62.141,513,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.authenticatorlocalprod.com:65151,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=bB6xccQEGJeanU5gKM0MNlu5JZAsbdtA,,"Okta, Inc.",,,
grafana.aws-useast2.streaming.datastax.com,DataStax - Sign In,200,24263,80,http://grafana.aws-useast2.streaming.datastax.com:80,http,GET,3.128.242.70,/,-1087235070,3.128.242.70,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,data.pendo.io,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=WIuHDsN1faEgX0BMHcea8yJJTyAazRW,,"Okta, Inc.",,,
grafana.aws-uswest2.streaming.datastax.com,DataStax - Sign In,200,24137,443,https://grafana.aws-uswest2.streaming.datastax.com:443,https,GET,52.33.23.149,/,1409815203,52.33.23.149,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://localhost:65151,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=juwiw4tbIlmRbFU7LbALW7eSc9MZ4e,,"Okta, Inc.",,,
grafana.azure-ause.streaming.datastax.com,DataStax - Sign In,200,24080,80,http://grafana.azure-ause.streaming.datastax.com:80,http,GET,20.211.128.216,/,262858206,20.211.128.216,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.authenticatorlocalprod.com:65121,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=Ui2VJMXDvvBd3OYmMANcPvtDecJelHp,,"Okta, Inc.",,,
grafana.azure-eastus.streaming.datastax.com,DataStax - Sign In,200,24117,443,https://grafana.azure-eastus.streaming.datastax.com:443,https,GET,20.237.52.129,/,2036366657,20.237.52.129,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.authenticatorlocalprod.com:65151,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=oCT4J6rpfxzzagARaqUKUw4rFdyee4,,"Okta, Inc.",,,
grafana.azure-us-west-2.dev.streaming.datastax.com,DataStax - Sign In,200,24139,443,https://grafana.azure-us-west-2.dev.streaming.datastax.com:443,https,GET,20.42.145.221,/,-823616385,20.42.145.221,513,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://localhost:65121,azure,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=Wp6Tck2L7dfVUgWe9d4yq8axLKBXJQpr,True,"Okta, Inc.",,,
grafana.azure-westus2.staging.streaming.datastax.com,DataStax - Sign In,200,24228,443,https://grafana.azure-westus2.staging.streaming.datastax.com:443,https,GET,40.65.87.162,/,-594759240,40.65.87.162,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.tiles.mapbox.com,azure,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=DTS7WYiJGRRrABVE7i5l2JCIGKojU3k,True,"Okta, Inc.",,,
grafana.azure-westus2.streaming.datastax.com,DataStax - Sign In,200,24175,80,http://grafana.azure-westus2.streaming.datastax.com:80,http,GET,40.91.91.36,/,1028523667,40.91.91.36,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,login.okta.com,azure,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=1NuVNwdoA5JOSsTtK45gIO6hVtbPhrdz,True,"Okta, Inc.",,,
grafana.bellburnell.streaming.datastax.com,DataStax - Sign In,200,24040,443,https://grafana.bellburnell.streaming.datastax.com:443,https,GET,18.217.136.181,/,1113608904,3.129.163.109,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://127.0.0.1:65151,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=x7cAYqxYd7pOWH7QYscpIQN5Zb30L,,"Okta, Inc.",,,
grafana.ds-dev-aws-ue2.dev.streaming.datastax.com,DataStax - Sign In,200,24139,80,http://grafana.ds-dev-aws-ue2.dev.streaming.datastax.com:80,http,GET,3.23.210.160,/,1765352853,3.23.210.160,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.authenticatorlocalprod.com:65151,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=tgDVrynil1XlbXYtU3BuvncxcjEzJ3P,,"Okta, Inc.",,,
grafana.ect.cluster-c.staging.streaming.datastax.com,Grafana,200,28086,443,https://grafana.ect.cluster-c.staging.streaming.datastax.com:443,https,GET,104.198.250.178,/,550478683,104.198.250.178,192,False,,text/html,HSTS,grafana.ect.cluster-c.staging.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-04T14:38:43Z,2023-08-02T14:38:42Z,CN=grafana.ect.cluster-c.staging.streaming.datastax.com,grafana.ect.cluster-c.staging.streaming.datastax.com,prometheus.ect.cluster-c.staging.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,661201b5f5b0a61b3d940ec4d31f758f,4ee905f0d4e88a161d740c36f6467c9bebe619d1d7537c4cbe62d3bf553f914a,,ctls,grafana.ect.cluster-c.staging.streaming.datastax.com,,google,https://grafana.ect.cluster-c.staging.streaming.datastax.com/login,True,,,,
grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,Grafana,200,28095,443,https://grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com:443,https,GET,35.237.113.58,/,1381808931,35.237.113.58,192,False,,text/html,HSTS,grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T07:15:17Z,2023-07-24T07:15:16Z,CN=grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,prometheus.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,45122c5581d4b59759c524e11d1479ff,736794bdfd4887338370e41855deda30543af06ac68df17dc39416f3b280554c,,ctls,grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com,,google,https://grafana.ect.pulsar-gcp-useast1.staging.streaming.datastax.com/login,True,,,,
grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,Grafana,200,28095,80,http://grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com:80,http,GET,34.127.119.214,/,756109929,34.127.119.214,192,False,,text/html,HSTS,grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T11:08:36Z,2023-06-19T11:08:35Z,CN=grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,prometheus.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bcb193b5392af54bb68446edfad93474,a61f56b1ff70d71dfa70188de088c69f79177ee9755d474b5c3a98ce04b11b92,,ctls,grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com,,google,https://grafana.ect.pulsar-gcp-uswest1.staging.streaming.datastax.com/login,True,,,,
grafana.gcp-australiase1.streaming.datastax.com,DataStax - Sign In,200,24093,443,https://grafana.gcp-australiase1.streaming.datastax.com:443,https,GET,34.87.242.220,/,972460698,34.87.242.220,513,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://localhost:65141,google,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=28RuHj7WrmViZo0lRkoEGak88GeniD7x,True,"Okta, Inc.",,,
grafana.gcp-uscentral1.streaming.datastax.com,DataStax - Sign In,200,24113,443,https://grafana.gcp-uscentral1.streaming.datastax.com:443,https,GET,34.172.188.177,/,1692886108,34.172.188.177,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,cdn.pendo.io,google,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=xAhDPb18mTOenNN3Xr2mXgiEpjLEBFJ,True,"Okta, Inc.",,,
grafana.gcp-useast1.dev.streaming.datastax.com,DataStax - Sign In,200,24528,443,https://grafana.gcp-useast1.dev.streaming.datastax.com:443,https,GET,35.237.241.43,/,-1944699200,35.237.241.43,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://127.0.0.1:8769,google,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=70nkkJj0ScO7lZUECp49vKtzX0ChV435,True,"Okta, Inc.",,,
grafana.gcp-useast1.staging.streaming.datastax.com,DataStax - Sign In,200,24218,80,http://grafana.gcp-useast1.staging.streaming.datastax.com:80,http,GET,35.237.35.60,/,-743850488,35.237.35.60,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://127.0.0.1:65151,google,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=0hOMSuphGDdbYYoqHQJOKpKCX6nax2A,True,"Okta, Inc.",,,
grafana.gcp-useast4.dev.streaming.datastax.com,DataStax - Sign In,200,24210,443,https://grafana.gcp-useast4.dev.streaming.datastax.com:443,https,GET,35.199.41.185,/,1109140895,35.199.41.185,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://localhost:65141,google,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=bN997SILWjP0myfkcB3RO4bc1R561lI,True,"Okta, Inc.",,,
grafana.kd-dev-aws-useast1.streaming.datastax.com,DataStax - Sign In,200,24089,443,https://grafana.kd-dev-aws-useast1.streaming.datastax.com:443,https,GET,34.228.204.13,/,1211276929,54.209.213.91,513,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,http://localhost:65131,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=llyqfLgl9x4llBE6GFauhTZe0yMSUQh,,"Okta, Inc.",,,
