input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,csp_domains_,tls_mismatched
76095d355fd9.web.akismet.com,Akismet – Spam Protection for Websites,200,88658,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://76095d355fd9.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1111,False,https://akismet.com/,,,,
7a999f961d9f.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7a999f961d9f.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7a999f961d9f.rest.akismet.com,443,https://7a999f961d9f.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
7aefcf70ddd2-0.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7aefcf70ddd2-0.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7aefcf70ddd2-0.rest.akismet.com,443,https://7aefcf70ddd2-0.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
7b3e77a9a1cd.web.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://7b3e77a9a1cd.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1075,False,https://akismet.com/,,,,
7bee153cbc39.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7bee153cbc39.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7bee153cbc39.rest.akismet.com,443,https://7bee153cbc39.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
7c02fbeeceaf.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7c02fbeeceaf.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7c02fbeeceaf.rest.akismet.com,443,https://7c02fbeeceaf.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
7f183d3f3f8a.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7f183d3f3f8a.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7f183d3f3f8a.rest.akismet.com,443,https://7f183d3f3f8a.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
7f3c0d4159d7.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,7f3c0d4159d7.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,7f3c0d4159d7.rest.akismet.com,443,https://7f3c0d4159d7.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
7tianzaixianyule.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://7tianzaixianyule.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
7wkda.developer.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://7wkda.developer.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
80cea32be1f6.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,80cea32be1f6.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,80cea32be1f6.rest.akismet.com,443,https://80cea32be1f6.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
80e9452f5962.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://80e9452f5962.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
810233e331bd.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,810233e331bd.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,810233e331bd.rest.akismet.com,443,https://810233e331bd.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,566218143,195.234.111.252,Nginx,1,False,,,,,
8154895456b1.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://8154895456b1.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
8184b40c7a39.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,8184b40c7a39.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,8184b40c7a39.rest.akismet.com,443,https://8184b40c7a39.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
832e86abf10a.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,832e86abf10a.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,832e86abf10a.rest.akismet.com,443,https://832e86abf10a.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,566218143,195.234.111.252,Nginx,1,False,,,,,
83cad4030098.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://83cad4030098.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
844dee2b560f.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://844dee2b560f.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
854f02dde25f.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://854f02dde25f.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
87aaeb0371cd.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://87aaeb0371cd.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
884909001c73.web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://884909001c73.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
8aefcf70ddd2-5.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,8aefcf70ddd2-5.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,8aefcf70ddd2-5.rest.akismet.com,443,https://8aefcf70ddd2-5.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
8ff6753b3dd5.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,8ff6753b3dd5.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,8ff6753b3dd5.rest.akismet.com,443,https://8ff6753b3dd5.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
8r-web.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://8r-web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
9012f327326e.web.akismet.com,Akismet – Spam Protection for Websites,200,87668,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://9012f327326e.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1074,False,https://akismet.com/,,,,
91402b4431ae.web.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://91402b4431ae.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
91794becbc.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,91794becbc.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,91794becbc.rest.akismet.com,443,https://91794becbc.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,566218143,195.234.111.252,Nginx,1,False,,,,,
93e5b40acfff.web.akismet.com,Akismet – Spam Protection for Websites,200,87997,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://93e5b40acfff.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
93m6ntidtvk2yfr0.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://93m6ntidtvk2yfr0.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
9699938330c4.web.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://9699938330c4.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.245,/,-360367615,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
977a7630c395.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,977a7630c395.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,977a7630c395.rest.akismet.com,443,https://977a7630c395.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
983aa64fc71c.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,983aa64fc71c.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,983aa64fc71c.rest.akismet.com,443,https://983aa64fc71c.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
9a9500332be5.web.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,443,https://9a9500332be5.web.akismet.com:443,https,nginx,text/html,GET,192.0.80.243,/,-360367615,192.0.80.245,WordPress.com,1075,False,https://akismet.com/,,,,
9aefcf70ddd2-1.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,9aefcf70ddd2-1.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,9aefcf70ddd2-1.rest.akismet.com,443,https://9aefcf70ddd2-1.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.251,/,1494302000,195.234.111.252,Nginx,1,False,,,,,
9aefcf70ddd2-10.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,9aefcf70ddd2-10.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,9aefcf70ddd2-10.rest.akismet.com,443,https://9aefcf70ddd2-10.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
9c616a464056.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,9c616a464056.rest.akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,CN=*.rest.akismet.com,*.rest.akismet.com,rest.akismet.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7aaf35c5daea18f4cc1adddce40f245f,9849377852ea606dcabce6c53ee8f8d0f45547cb5e09a6c7e74614add75cdf03,True,ctls,9c616a464056.rest.akismet.com,443,https://9c616a464056.rest.akismet.com:443,https,nginx,text/plain,GET,195.234.111.252,/,1494302000,195.234.111.251,Nginx,1,False,,,,,
