input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,tls_wildcard_certificate,final_url,chain_status_codes_,csp_domains_,tls_mismatched
www.facebook.comcandle.etoro.com,Just a moment...,403,6932,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www.facebook.comcandle.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-1557039999,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www.google.frcandle.etoro.com,Just a moment...,403,6846,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www.google.frcandle.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1266482845,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www.gravatar.com,Gravatar - Globally Recognized Avatars,200,83577,en.gravatar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-12-24T23:59:59Z,CN=*.gravatar.com,*.gravatar.com,,gravatar.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,eab84d628994346ce07e523bf9941866,3707397f4d5cdabfe11c2949663fff5dfe2ca29ec27dadbc6232ceb38f5738af,ctls,en.gravatar.com,,443,https://www.gravatar.com:443,https,nginx,text/html,GET,192.0.73.2,/,73337656,WordPress,741,False,,True,https://en.gravatar.com/,200,https://videos.files.wordpress.com/,
www.monip.orgcandle.etoro.com,Just a moment...,403,6834,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www.monip.orgcandle.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,985755947,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www.openbook.etoro.com,Just a moment...,403,6879,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www.openbook.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1726801583,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www.social2.etoro.com,Just a moment...,403,6895,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www.social2.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-53457043,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www1.etoro.com,Just a moment...,403,6832,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www1.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-2142275525,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www2.etoro.com,Just a moment...,403,6858,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www2.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-1050200292,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
www3.etoro.com,Just a moment...,403,6820,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://www3.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,602645802,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwwa.etoro.com,Just a moment...,403,6812,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwwa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-712252305,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwwe.etoro.com,Just a moment...,403,6850,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwwe.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-599007289,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwwq.etoro.com,Just a moment...,403,6738,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwwq.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1585393409,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwws.etoro.com,Just a moment...,403,6808,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwws.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1960026968,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwwx.etoro.com,Just a moment...,403,6698,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwwx.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-2134536256,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
wwx.etoro.com,Just a moment...,403,6894,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://wwx.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-80855656,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--07a0la.etoro.com,Just a moment...,403,6775,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--07a0la.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-469564083,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--07a9kb.etoro.com,Just a moment...,403,6854,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--07a9kb.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1305341712,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--07aa6r.etoro.com,Just a moment...,403,6911,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--07aa6r.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,471231652,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--n2aa18e.etoro.com,Just a moment...,403,6850,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--n2aa18e.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-203540923,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--n2aa87c.etoro.com,Just a moment...,403,6858,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--n2aa87c.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,89004175,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vv-4qcaaa.etoro.com,Just a moment...,403,7015,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vv-4qcaaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-2121559221,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vv-cbcaaa.etoro.com,Just a moment...,403,6804,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vv-cbcaaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-911738613,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vv-ccda.etoro.com,Just a moment...,403,6763,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vv-ccda.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,2013803214,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vv-dbcaaa.etoro.com,Just a moment...,403,6842,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vv-dbcaaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,341691330,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vv-epca.etoro.com,Just a moment...,403,6714,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vv-epca.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,770662037,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvv-0ycaa.etoro.com,Just a moment...,403,6902,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvv-0ycaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-807919025,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvv-1ycaa.etoro.com,Just a moment...,403,6846,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvv-1ycaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-791769714,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvv-2ycaa.etoro.com,Just a moment...,403,6887,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvv-2ycaa.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-1152245251,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvv-12e.etoro.com,Just a moment...,403,6879,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvv-12e.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-2102511314,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvv-1eea.etoro.com,Just a moment...,403,6690,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvv-1eea.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1949931692,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvv-4be.etoro.com,Just a moment...,403,6895,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvv-4be.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-684259230,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvv-pdf.etoro.com,Just a moment...,403,6784,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvv-pdf.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,-2056559510,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvv-tnda.etoro.com,Just a moment...,403,6875,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvv-tnda.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,1751908375,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvvv-07e.etoro.com,Just a moment...,403,6867,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvvv-07e.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,174632202,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvvv-z7e.etoro.com,Just a moment...,403,6870,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvvv-z7e.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,2001914128,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
xn--vvvvvv-pydbb.etoro.com,Just a moment...,403,6891,www.etoro.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,CN=*.etoro.com,*.etoro.com,,etoro.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",998f1889d430515204eb32cfd435cbc8,e2c2e9694f5296eea1c1e300a8aeb09b9a9b3ab28d73c3b77c815a19ddf6d055,ctls,www.etoro.com,azure,443,https://xn--vvvvvv-pydbb.etoro.com:443,https,cloudflare,text/html,GET,13.79.184.58,/,455502610,HTTP/3,87,False,True,True,https://www.etoro.com/,403,,
