new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ns,txt,mx,caa
[x],ep-tool.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],epsyr1fw.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],error-dev-erporigin.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],espn-ff-trade-api.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],esr-bts.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],eth14.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],eu-central-1.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],eur-p-gen-6-64-6-61.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],euro-truck-simulator-2.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ext-mpsys-cupf-lgw2.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],extranet-alllines-ipv6-pub-c3.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],fantacy.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],federal-support.gitlab.com,"104.16.53.111, 104.16.51.111",gitlab-federal-support.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,"v=spf1 include:mail.zendesk.com ~all, pod=20",mail-pod-20.int.zendesk.com,
[x],feedback.gitlab.com,"151.101.0.204, 151.101.64.204, 151.101.128.204, 151.101.192.204",nonssl.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,
[x],fh7txo.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],files.gitter.im,"18.66.122.72, 18.66.122.37, 18.66.122.32, 18.66.122.46",d1l3gnyvoyxopp.cloudfront.net,"ns-660.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,
[x],forum.gitlab.com,184.105.99.75,gitlab.hosted-by-discourse.com,"ns-104.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,,,2602:fd3f:3:ff02::4b,,,mx-corp1.discoursemail.com,letsencrypt.org
[x],ftru4-2.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],galleryc4l7.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ganderteeth.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],garlington.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gcp-redirectalphaarchivetemp-examplestunnel-mx.design-staging.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],geo.staging-ref.gitlab.com,34.65.51.8,,"maxim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],geo1.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],geo11.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],geo2.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],gew1-talos-a-s8h9.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gitlab-org-gitlab-services-design-gitlab-com.design.gitlab.com,35.231.107.224,design.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gitlab.com,172.65.251.78,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"jermaine.ns.cloudflare.com, diva.ns.cloudflare.com","MS=ms60196128, MS=ms83893381, _globalsign-domain-verification=4azHJ7gL04Dr8r2VR0txu7OrWg7uZpU6v7LOHVP1b3, docusign=1a7d6818-2cf5-4956-a9fb-c3d2e9a578dd, drift-domain-verification=fa583cfff88c496bcc62651057550656a98ab3e689c314255a1a6ae848e3e56d, google-site-verification=6Cb3PPpoMp6-xRavXf2HZz03s7pplQeG5MiUaPGIu_Q, google-site-verification=QiG7NTIWpedorFi71mMN7OVe2Fo_yA6RclsxO8stOa8, google-site-verification=XDRo7LEOqv6OV0RfGDFh7G2XgpzdycygGJBqde334q4, google-site-verification=iWR2UGQb3MvVY83zY47ZFrGFVFLG6ADfpjqchlQjnok, google-site-verification=lnPjOx5EAxmESH8FSn4colWVMAxe18K4ZIopDB1IEDY, google-site-verification=uT9dAMjaTlnkbC0VnN5flFWp0Bsze7zHObWjZwkd2p8, google-site-verification=vPPg6DGiVgf5vhzQg5zGISLao6-07-lVzzpqvmCFe5Y, mgverify=2dd945066758840fe3bfbd9ccf90e2c6000458f13345baa576338880dcc86658, mgverify=9549a96a4bc9886fbf483bcd56872eaf2b5b9e690d264024041cf446664cb114, onetrust-domain-verification=84b59aa2659244d486b0b86f5db073dd, onetrust-domain-verification=af5b5fda116e45a9b4c4abcd9e571923, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mktomail.com include:_spf.salesforce.com include:_spf-ip.gitlab.com a:zgateway.zuora.com include:mailgun.org -all","alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com","pki.goog; cansignhttpexchanges=yes, digicert.com; cansignhttpexchanges=yes, amazon.com, globalsign.com, mailto:security@gitlab.com, letsencrypt.org, comodoca.com, amazonaws.com, awstrust.com, sectigo.com, amazontrust.com"
[x],go-staging.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],go.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,v=spf1 include:spf.mailjet.com -all,,
[x],gonzalorojas.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gordon-6-42-100-64.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gprd.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],gravityfalls.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],greenguard.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gsemail.gitlab.com,,u15205743.wl244.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:168.245.69.64 -all,mx.sendgrid.net,
[x],gslink.gitlab.com,"167.89.118.52, 167.89.123.124, 167.89.123.54, 167.89.118.83",sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,"google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0",,
[x],gsp10-ssl-ms12a05.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gsp16-kr-siri.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gsp77-mr37-dlb.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gsps11-st14-oz1-rr.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],gstg.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],h-135-197-231-70.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-10-71.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-102-74.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-133-97.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-15-99.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-164-13.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-180-31.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-181-37.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-19-60.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-223-26.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-229-79.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-231-86.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-246-25.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-253-9.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-40-57.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-48-13.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-57-92.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-57-99.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-62-92.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-63-42.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],h-135-207-7-58.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],handbook.gitlab.com,35.185.44.232,gitlab-com.gitlab.io,"ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,
[x],headstart.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],hh.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],host-130-16-107-82.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],hu.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],hub.gitlab.com,146.75.120.204,nonssl.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,
[x],inbom2-corpclient-vpn.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],internal-china.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],internal-static-backup-accept-domain.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],intlspring.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ipv4-c071-nyc005-ix.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ipv4-c309-lax001-ix.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ipv4-static-clients-stats-corp.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ipv6-c111-iah001-ix.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ipv6-c117-ewr002-ix.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ir.gitlab.com,"92.122.215.34, 2.20.142.113","gitlab.gcs-web.com, leapfrog-ssl-14.gcs-web.com.edgekey.net, e28805.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"2a02:26f0:c900:9::5f65:4a84, 2a02:26f0:c900:9::5f65:4a9d",,,,
[x],islington.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],it-mg41.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],jenkinsaccountteam.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],jenkinsusers-b2bmy-oceania.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],jitsu-configurator.product-analytics.prototype.gitlab.com,34.160.115.6,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,
[x],jitsu-server.product-analytics.prototype.gitlab.com,34.110.199.161,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,
[x],jrss-215-70-156-56.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],k8s-f5-lb-stg.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],kas.gitlab.com,172.65.247.105,04fb9c9ad8e14a468aeae4db13e0497e.pacloudflare.com,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,2606:4700:90:0:16ea:650c:2f4d:2c80,,,,
[x],kas.pre.gitlab.com,172.65.254.236,24af887c7513405b90e6f516384b339e.pacloudflare.com,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,2606:4700:90:0:783:319c:dd29:d8cf,,,,
[x],kas.staging.gitlab.com,172.65.255.193,3020c20a605540379bd8fa0716df011b.pacloudflare.com,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,
[x],khigu-soccer.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ksyun-uplive.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lapp32.design-staging.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lateliergeant.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],le-4456656.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lee-132-159-117-41.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lef25-1-pdd.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],levelup.gitlab.com,"104.18.2.172, 104.18.3.172","gitlabprod.thoughtindustries.com, www.thoughtindustriesproxy.com","brett.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700::6812:2ac, 2606:4700::6812:3ac",,,,
[x],link-master-backups-www-test.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],links.gitlab.com,,d223t7pq0u0pac.cloudfront.net,"ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-370.awsdns-46.com, ns-1290.awsdns-33.org, ns-1753.awsdns-27.co.uk, ns-648.awsdns-17.net",,,
[x],lkmais.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],login-devel-vpn.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lupin.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],lyricalopposition.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ma1-1-78-9.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],manager-staging.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],matrix-mb2-pri-mbaws.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],miembrosstatic.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],mikfs.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],modelver-internal.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],mta71.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],mxl-iptv.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],myagg17.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],napicsart.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],next.gitlab.com,35.185.44.232,gitlab-com.gitlab.io,"ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,
[x],next.staging.gitlab.com,35.229.69.78,gitlab-com.staging.gitlab.io,"ns-1697.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,
[x],observe.gitlab.com,"104.18.15.191, 104.18.14.191",,"maxim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700::6812:ebf, 2606:4700::6812:fbf","maxim.ns.cloudflare.com, nia.ns.cloudflare.com","heritage=external-dns,external-dns/owner=default,external-dns/resource=service/default/ingress-nginx-controller",,
[x],observe.staging.gitlab.com,,,"maxim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700::6812:169e, 2606:4700::6812:179e",,"heritage=external-dns,external-dns/owner=default,external-dns/resource=service/default/ingress-nginx-controller",,
[x],on-it.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],online.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],origin-wstandalone-lyn1.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],orion.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],out-15.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],oxy-oxygen-481e27cd.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],oxy-oxygen-6a0aebfe.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],oxy-oxygen-d89bc6ed.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],oxy-oxygen-d89bc6fd.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],oxy-oxygen-d89bce37.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p01-ckdashboardws-ic4.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p01-imap.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p1-mr-iad-servlet-proxy.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p10-imap.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p103-exportws.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],p11-ckdatabasews.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],packages.gitlab.com,"104.18.21.224, 104.18.20.224",,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700::6812:15e0, 2606:4700::6812:14e0",,v=spf1 a:packages.gitlab.com ~all,,
[x],packages.staging.gitlab.com,,packagecloud-stg-5979631.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],panel-mx-corporate.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],partnerflash.gitlab.com,139.177.177.177,gitlab.portal.impartner.co.uk,"ns1.linode.com, support.purechannelapps.com",NOERROR,,,2a01:7e01::f03c:93ff:fe61:95d5,"ns3.linode.com, ns2.linode.com, ns1.linode.com, ns5.linode.com, ns4.linode.com",v=spf1 include:mailgun.org ~all,"mxb.eu.mailgun.org, mxa.eu.mailgun.org",
[x],partners-config.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],partners.gitlab.com,209.170.205.126,prm1.impartner.com,"ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"v=spf2.0/pra ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ~all, v=spf1 ip4:206.71.93.0/25 ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ip4:192.174.86.136 include:spf.protection.outlook.com include:mta.impartner.com ~all, _globalsign-domain-verification=Wcu1sck3BYr3S2BfvfNSEoZzQlfvI7Edvj2-OENzKE",mail.thiemail.com,
